Min;Data1;Data2;Data3;Data4;Data5;Data6
1:53;128,947;149,520;161,180;239,533;235,640;236,507
1:54;126,080;150,333;170,227;241,807;234,433;234,513
1:55;125,333;150,833;163,847;240,787;234,367;235,340
1:56;126,067;150,707;163,200;240,407;234,327;235,120
1:57;104,147;126,033;144,400;241,493;235,120;235,453
1:58;93,213;114,100;130,073;241,693;235,687;236,393
1:59;90,300;109,153;125,593;241,573;237,033;236,807
2:0;90,220;107,200;124,640;241,373;237,293;236,687
2:1;88,653;107,120;124,373;241,240;236,780;236,540
2:2;87,467;107,293;124,367;241,747;236,520;236,673
2:3;88,853;106,567;123,640;241,727;236,960;236,847
2:4;90,087;106,600;115,260;239,920;237,407;237,933
2:5;88,980;106,920;114,007;239,773;237,340;238,167
2:6;89,360;105,820;113,687;239,767;236,940;238,367
2:7;89,227;107,073;112,933;239,907;237,413;238,473
2:8;88,980;106,927;113,473;240,040;237,533;238,720
2:9;89,000;106,800;114,333;240,500;237,633;239,000
2:10;88,847;109,127;114,593;240,507;237,167;239,013
2:11;88,707;109,240;113,593;240,427;237,367;238,840
2:12;89,367;107,107;116,413;240,573;237,147;238,127
2:13;88,380;107,633;110,820;239,640;237,433;238,820
2:14;88,167;108,260;108,487;239,147;237,753;239,473
2:15;89,033;107,520;103,733;238,140;238,540;240,627
2:16;88,787;106,200;103,560;238,300;238,653;240,580
2:17;89,260;106,673;104,160;238,513;238,380;240,493
2:18;89,207;106,273;104,653;238,740;238,447;240,500
2:19;89,813;105,273;105,020;238,747;238,573;240,420
2:20;88,920;106,767;104,827;238,380;238,520;240,380
2:21;88,593;106,253;109,113;239,367;238,413;239,727
2:22;87,787;106,887;113,093;239,980;237,933;238,773
2:23;89,347;105,800;105,627;238,720;239,300;240,400
2:24;89,853;105,200;106,487;238,667;239,447;240,640
2:25;89,607;107,120;106,253;238,633;239,267;240,960
2:26;92,933;108,253;104,820;238,073;239,700;240,900
2:27;93,080;107,300;104,153;237,987;239,640;240,553
2:28;93,793;106,933;105,067;237,740;239,740;240,340
2:29;91,740;106,087;104,687;238,073;239,080;240,240
2:30;89,333;105,347;104,547;238,507;239,087;240,467
2:31;88,973;105,760;106,747;238,913;238,813;239,987
2:32;88,973;108,273;114,333;239,847;238,047;239,220
2:33;101,247;121,373;120,160;237,667;238,480;240,353
2:34;120,020;139,780;136,807;236,840;237,887;239,753
2:35;119,247;139,740;137,487;236,967;238,187;239,713
2:36;120,060;140,013;137,193;237,113;238,353;239,667
2:37;120,433;137,740;136,447;236,880;238,860;238,987
2:38;122,500;136,913;138,000;236,407;238,660;239,007
2:39;119,620;137,667;137,673;237,273;238,280;239,580
2:40;93,780;111,233;111,767;238,833;239,207;240,833
2:41;89,733;108,100;109,380;239,340;238,720;240,420
2:42;89,327;108,887;120,007;241,020;237,993;238,640
2:43;90,553;107,827;116,253;240,167;238,493;239,247
2:44;91,387;108,313;109,580;238,060;238,447;239,773
2:45;90,867;109,560;105,433;237,860;238,740;240,513
2:46;90,440;108,513;104,760;237,840;238,807;240,533
2:47;91,673;109,193;105,787;237,860;238,400;240,653
2:48;90,333;107,427;105,187;237,860;238,473;239,987
2:49;90,827;105,353;106,480;237,813;238,187;240,067
2:50;90,767;105,867;106,267;237,747;238,800;240,147
2:51;91,053;105,713;108,600;238,200;238,673;240,040
2:52;93,060;105,573;107,507;237,580;239,327;240,040
2:53;91,940;106,500;111,127;238,053;239,000;238,813
2:54;90,127;107,653;116,093;238,813;238,020;237,800
2:55;91,280;107,940;107,647;237,320;238,733;239,793
2:56;95,500;106,520;106,867;236,800;239,387;240,027
2:57;95,633;105,493;106,547;236,987;239,473;240,233
2:58;95,320;105,240;106,327;236,760;239,313;239,987
2:59;95,287;105,593;106,013;236,087;238,700;238,987
3:0;95,387;106,007;106,293;236,360;238,660;239,013
3:1;95,953;105,627;106,720;236,680;239,120;239,187
3:2;95,447;105,213;106,553;236,720;239,113;238,887
3:3;95,460;104,220;106,887;236,780;238,620;238,860
3:4;95,333;104,107;106,240;236,680;238,500;238,887
3:5;92,967;105,753;113,987;238,293;237,093;237,493
3:6;89,173;106,060;109,107;238,067;236,627;238,400
3:7;89,700;105,660;103,860;236,960;237,460;239,000
3:8;90,473;105,573;104,833;237,087;237,800;239,053
3:9;101,347;117,307;115,873;236,553;237,460;238,873
3:10;122,347;139,000;138,313;235,967;236,800;238,260
3:11;121,293;139,027;136,453;236,120;237,020;238,640
3:12;119,453;138,980;138,240;236,433;236,513;238,053
3:13;119,140;139,193;140,833;236,740;236,320;237,300
3:14;121,200;138,047;140,407;236,160;236,587;237,080
3:15;119,567;137,520;140,313;236,153;236,027;236,940
3:16;101,387;118,887;119,647;236,587;236,680;237,933
3:17;91,487;106,707;113,847;238,200;237,340;237,500
3:18;93,167;105,527;108,493;236,927;238,380;238,353
3:19;93,233;105,087;104,647;236,213;238,840;238,987
3:20;92,553;105,813;105,220;236,360;238,700;239,067
3:21;88,313;105,773;104,627;237,460;238,187;239,693
3:22;95,567;113,613;112,180;237,233;237,833;239,453
3:23;98,053;115,280;114,207;237,040;237,540;239,260
3:24;97,773;114,907;114,493;236,967;237,533;238,947
3:25;98,160;117,413;113,900;236,820;237,160;239,360
3:26;98,213;117,687;113,587;236,867;237,193;239,453
3:27;97,547;116,513;112,953;236,947;237,767;239,380
3:28;97,307;115,727;118,327;237,840;236,820;238,553
3:29;96,567;117,953;123,160;238,760;236,160;237,467
3:30;98,247;117,693;114,347;236,687;236,787;239,313
3:31;97,420;115,867;115,040;237,013;237,020;238,807
3:32;98,107;115,400;114,020;236,827;237,233;239,393
3:33;104,140;121,133;118,653;236,480;236,813;239,233
3:34;99,253;115,453;113,220;236,440;236,747;239,213
3:35;98,720;115,140;113,473;236,433;236,467;239,393
3:36;98,320;114,900;113,773;236,373;236,640;239,027
3:37;98,320;114,193;113,407;236,513;236,753;239,320
3:38;105,093;119,713;118,953;236,040;236,567;239,020
3:39;105,193;120,120;119,773;236,140;236,580;238,827
3:40;105,207;120,933;122,453;236,413;235,587;238,347
3:41;104,827;120,927;128,687;237,400;235,313;237,147
3:42;104,547;120,373;120,767;235,813;235,993;238,073
3:43;106,573;117,773;119,887;235,240;235,380;238,400
3:44;106,827;117,373;120,167;235,307;235,553;238,600
3:45;107,153;119,213;118,027;235,153;236,033;238,640
3:46;100,500;114,253;112,847;235,380;236,467;239,047
3:47;96,027;110,673;113,593;236,467;235,580;238,907
3:48;89,647;105,067;107,093;236,807;235,967;238,920
3:49;97,433;111,907;114,540;236,560;236,033;238,387
3:50;98,633;113,880;114,507;236,373;236,420;238,520
3:51;98,613;113,520;112,267;236,120;236,447;238,887
3:52;99,653;112,340;113,580;236,167;236,680;238,600
3:53;100,240;113,460;119,133;236,993;236,367;237,453
3:54;98,720;114,687;119,927;237,667;235,933;237,413
3:55;98,593;116,180;113,600;236,620;236,800;238,727
3:56;106,713;123,693;121,373;236,373;236,627;238,893
3:57;128,373;145,613;145,133;235,107;235,880;238,080
3:58;127,527;144,160;144,313;234,840;235,673;237,773
3:59;127,020;145,360;144,147;234,507;235,513;237,380
4:0;128,467;144,560;144,247;233,967;234,840;237,500
4:1;127,993;145,427;144,827;234,027;234,373;237,387
4:2;126,693;143,087;141,333;234,440;234,487;238,013
4:3;97,493;114,673;111,300;235,660;235,733;238,740
4:4;98,633;112,673;112,973;235,827;235,847;238,747
4:5;98,240;112,233;115,320;236,100;235,593;238,160
4:6;97,867;113,027;123,533;237,747;234,993;236,680
4:7;98,000;112,860;114,700;235,893;235,953;238,180
4:8;98,420;112,373;112,587;235,667;236,447;238,680
4:9;98,193;112,560;113,307;235,387;236,000;238,333
4:10;98,467;115,513;113,600;235,467;235,693;238,560
4:11;100,593;114,660;112,287;234,760;236,733;238,413
4:12;102,040;112,993;113,673;234,520;237,793;238,080
4:13;101,593;113,307;113,407;234,593;237,833;238,340
4:14;99,933;112,667;112,300;234,667;237,407;238,107
4:15;97,453;113,300;112,273;234,880;236,653;238,140
4:16;98,313;112,120;112,913;234,820;237,040;238,147
4:17;97,480;112,573;113,693;234,593;236,533;237,493
4:18;97,327;112,933;114,607;235,020;236,700;237,540
4:19;97,287;113,733;121,513;236,480;235,893;236,707
4:20;98,667;114,040;117,327;235,833;236,327;237,780
4:21;90,333;105,747;105,073;235,460;237,000;238,573
4:22;89,193;104,833;104,587;235,727;237,220;238,840
4:23;89,000;105,233;106,940;236,100;237,200;238,553
4:24;90,687;105,580;109,147;236,373;237,167;238,460
4:25;91,053;105,880;109,813;236,180;237,127;238,340
4:26;91,433;106,453;108,707;236,640;235,900;238,427
4:27;91,413;106,667;104,800;236,393;237,060;239,400
4:28;91,193;104,727;105,320;236,660;237,600;239,253
4:29;82,500;92,140;98,067;237,647;238,547;238,980
4:30;82,013;84,927;92,593;237,047;239,747;238,600
4:31;83,220;83,713;91,653;236,680;240,440;238,780
4:32;81,387;84,307;94,507;237,407;239,500;238,300
4:33;81,247;84,880;99,847;238,120;238,540;237,220
4:34;79,220;85,793;91,553;236,927;239,000;238,940
4:35;77,193;86,400;91,340;237,380;238,447;239,067
4:36;76,793;86,253;90,520;237,573;238,780;239,093
4:37;77,100;86,520;90,820;237,527;238,940;239,020
4:38;77,813;84,573;91,333;237,407;239,213;239,040
4:39;84,520;91,560;98,333;237,300;239,300;238,720
4:40;106,793;118,847;123,800;236,593;237,673;237,833
4:41;107,053;117,947;122,973;236,480;237,367;237,693
4:42;106,267;117,573;123,933;236,680;236,953;237,300
4:43;106,613;116,680;124,973;236,807;236,540;237,507
4:44;105,473;117,253;121,867;236,620;237,000;237,813
4:45;106,240;117,353;122,480;236,620;237,287;237,693
4:46;101,000;112,747;121,200;237,813;237,667;237,300
4:47;74,687;85,727;99,300;239,713;238,293;237,513
4:48;75,653;85,180;95,953;238,707;238,440;238,200
4:49;74,193;85,553;99,353;239,600;238,160;237,327
4:50;75,333;85,880;100,113;239,300;237,767;236,980
4:51;74,267;87,607;99,533;239,527;237,887;237,447
4:52;73,833;86,340;99,093;239,640;238,207;237,247
4:53;74,567;85,527;100,333;239,860;238,233;237,120
4:54;74,033;86,080;100,867;239,787;238,513;237,140
4:55;74,087;87,567;100,727;239,600;238,407;236,880
4:56;74,047;87,467;100,513;239,747;237,993;236,687
4:57;73,933;86,020;99,727;239,913;238,240;236,747
4:58;74,200;86,173;100,607;241,240;239,093;237,860
4:59;73,353;86,607;99,880;241,373;239,240;237,973
