Min;Data1;Data2;Data3;Data4;Data5;Data6
1:53;44,493;54,767;56,000;235,980;226,687;229,707
1:54;44,613;54,527;55,520;235,680;226,560;230,873
1:55;46,693;54,620;56,240;233,927;227,393;232,293
1:56;48,600;54,260;56,493;232,667;228,740;232,413
1:57;48,133;54,333;54,840;230,613;227,533;232,167
1:58;47,913;54,040;54,747;230,853;225,947;232,447
1:59;50,660;53,733;55,320;229,327;228,120;232,273
2:0;51,260;54,107;56,940;229,000;228,927;230,780
2:1;51,360;53,773;56,987;229,060;229,660;230,967
2:2;49,813;53,220;56,733;230,167;229,367;231,280
2:3;46,220;53,800;56,013;233,340;227,340;231,647
2:4;45,027;55,393;55,367;234,287;225,940;232,407
2:5;44,660;53,833;55,333;234,700;227,180;231,653
2:6;44,580;53,407;53,847;234,840;227,147;232,113
2:7;44,533;53,173;54,460;234,880;227,047;231,527
2:8;44,580;52,847;54,487;234,780;226,267;231,853
2:9;44,873;53,073;55,593;234,233;225,820;231,440
2:10;44,553;52,933;55,227;233,413;224,640;230,493
2:11;44,027;53,013;54,853;234,133;224,420;227,960
2:12;43,607;53,420;54,253;235,560;221,907;228,047
2:13;43,953;53,593;54,373;234,153;220,773;229,007
2:14;44,240;53,633;54,713;234,160;220,213;229,320
2:15;44,607;53,813;53,427;233,447;222,493;230,293
2:16;44,980;53,793;53,747;233,613;225,720;231,547
2:17;44,653;53,787;53,820;234,020;227,393;231,973
2:18;44,573;53,660;55,527;233,873;227,473;231,933
2:19;44,653;53,467;55,720;234,500;226,720;232,333
2:20;45,060;53,067;56,073;234,153;226,813;231,567
2:21;45,153;52,887;56,253;233,953;227,153;231,427
2:22;36,207;46,260;49,127;235,513;227,493;233,047
2:23;31,347;42,700;45,107;235,533;227,467;234,000
2:24;26,007;38,000;38,500;235,720;229,567;235,540
2:25;25,033;39,980;45,520;237,973;227,720;230,460
2:26;24,080;39,707;49,473;239,200;227,753;227,933
2:27;23,960;38,527;51,593;239,287;228,833;226,927
2:28;23,940;38,520;51,433;238,580;228,420;228,213
2:29;24,033;38,467;51,713;238,140;228,333;227,940
2:30;23,867;39,320;51,427;239,353;227,687;225,753
2:31;23,840;39,187;51,373;239,240;228,293;224,887
2:32;23,933;38,833;51,607;239,000;228,927;226,407
2:33;24,193;38,947;50,613;238,613;228,800;227,660
2:34;25,960;38,880;49,640;236,307;228,813;228,033
2:35;29,960;37,947;39,160;230,820;230,833;233,680
2:36;29,953;38,093;39,667;231,167;231,580;232,980
2:37;29,807;38,053;41,413;231,947;231,107;231,873
2:38;25,700;38,860;40,187;234,900;227,967;233,040
2:39;25,720;38,827;39,680;234,900;226,680;233,607
2:40;25,847;38,460;39,673;234,767;226,340;233,520
2:41;25,167;38,660;39,433;235,233;227,387;233,640
2:42;25,787;39,627;39,253;234,980;226,967;234,227
2:43;25,873;40,987;38,127;234,880;226,367;234,900
2:44;25,580;39,087;37,840;235,620;226,460;234,853
2:45;25,640;39,253;38,673;236,300;226,593;232,593
2:46;25,780;39,453;39,760;236,233;227,160;231,520
2:47;25,787;38,000;39,727;235,733;227,913;231,793
2:48;26,127;37,513;40,100;234,533;228,120;233,313
2:49;26,060;37,733;39,980;235,067;229,193;234,073
2:50;25,333;38,000;40,007;236,673;228,633;232,293
2:51;25,013;38,147;44,180;238,180;227,467;228,793
2:52;25,053;38,080;43,327;238,380;228,940;230,233
2:53;25,593;38,047;43,453;237,447;228,893;230,560
2:54;25,620;38,053;42,267;236,887;228,333;231,693
2:55;25,460;38,347;39,700;234,907;227,393;232,013
2:56;25,567;38,160;39,973;234,793;227,567;231,813
2:57;25,827;37,787;40,240;234,880;226,647;231,980
2:58;30,753;42,213;44,407;234,193;225,200;230,553
2:59;35,387;46,973;48,147;233,413;223,400;229,613
3:0;35,693;47,013;47,787;232,727;222,440;229,580
3:1;35,693;47,227;46,160;232,220;222,673;231,060
3:2;36,100;46,440;46,327;232,627;223,360;231,447
3:3;35,780;46,587;46,693;232,733;223,720;231,327
3:4;36,013;48,453;48,127;232,440;223,433;230,593
3:5;35,887;48,187;48,420;233,093;223,020;230,113
3:6;35,433;46,853;48,367;234,527;225,427;230,393
3:7;35,480;46,760;48,880;233,960;226,593;230,540
3:8;35,653;46,320;48,500;232,927;226,153;230,740
3:9;35,753;45,900;47,907;232,393;225,893;230,567
3:10;35,827;46,380;46,327;233,000;226,147;232,353
3:11;35,813;46,120;46,140;233,520;226,400;233,233
3:12;35,093;46,100;45,333;235,367;226,153;231,947
3:13;38,293;45,860;48,000;233,420;227,100;230,467
3:14;41,767;45,433;48,707;230,253;228,747;230,687
3:15;43,233;46,213;49,147;228,413;230,147;231,340
3:16;40,387;45,940;48,860;230,227;228,873;231,327
3:17;39,387;44,867;48,667;230,447;228,933;231,013
3:18;39,227;45,173;48,167;230,567;228,813;231,113
3:19;39,073;45,800;46,893;230,527;228,487;231,400
3:20;39,220;45,340;46,173;230,440;228,060;232,180
3:21;38,947;45,513;46,707;230,800;226,660;232,647
3:22;38,740;45,640;48,227;231,567;226,247;231,047
3:23;38,660;45,487;48,513;231,087;227,180;231,027
3:24;38,733;45,647;48,053;231,000;227,360;231,480
3:25;38,513;45,567;47,960;230,753;227,033;231,167
3:26;35,287;45,540;46,987;234,787;222,187;230,427
3:27;34,933;46,787;46,627;235,147;221,507;230,600
3:28;27,840;41,493;39,560;235,907;221,760;232,127
3:29;25,907;38,147;37,033;236,113;223,633;232,907
3:30;25,907;38,587;37,780;233,773;228,260;233,727
3:31;25,600;38,353;38,733;234,133;229,733;232,993
3:32;25,353;38,067;39,353;234,773;230,227;233,120
3:33;25,607;37,953;39,767;234,340;229,513;232,593
3:34;25,807;38,507;39,647;234,360;229,840;233,087
3:35;25,840;40,667;39,420;235,580;227,060;231,507
3:36;25,573;40,793;39,353;236,293;226,440;230,260
3:37;25,787;39,453;39,867;234,900;227,927;231,187
3:38;25,880;38,500;38,313;234,447;229,833;233,307
3:39;25,593;38,480;37,620;234,960;229,373;233,327
3:40;25,380;38,713;38,027;234,987;229,460;233,820
3:41;25,300;38,573;39,667;235,020;229,267;232,633
3:42;25,140;39,007;39,673;235,840;227,493;232,360
3:43;25,107;38,833;39,780;235,673;226,620;232,120
3:44;25,153;38,893;39,753;235,540;226,380;232,880
3:45;25,180;39,613;39,687;235,787;226,447;233,293
3:46;25,000;39,427;39,200;235,993;227,087;233,207
3:47;25,040;38,753;37,667;235,407;227,487;234,107
3:48;25,287;38,607;37,700;235,827;228,080;234,140
3:49;29,053;38,460;38,493;233,687;228,740;232,753
3:50;28,833;38,427;39,787;234,240;228,360;232,027
3:51;28,807;38,560;40,147;234,287;228,740;232,600
3:52;24,860;38,247;40,440;235,920;227,833;232,593
3:53;25,080;38,053;40,267;234,913;227,427;231,747
3:54;25,313;38,413;39,640;234,413;226,380;231,753
3:55;25,540;38,467;39,607;234,880;226,520;231,987
3:56;25,527;38,493;37,533;234,380;226,073;233,393
3:57;25,393;38,420;37,527;234,533;225,800;232,960
3:58;25,080;40,767;36,880;235,267;223,680;231,920
3:59;25,307;39,633;38,987;234,787;222,687;230,780
4:0;25,413;39,073;39,207;233,687;224,867;232,433
4:1;25,527;38,373;39,380;233,313;224,640;231,873
4:2;25,553;37,673;39,513;233,460;224,533;231,567
4:3;25,453;37,747;39,700;234,167;225,900;232,120
4:4;25,107;38,253;40,240;235,187;226,493;232,120
4:5;23,880;38,573;49,973;239,327;226,560;227,767
4:6;23,907;38,527;49,767;238,773;226,520;227,827
4:7;24,113;38,313;50,527;238,133;225,380;226,493
4:8;23,867;38,447;51,873;238,387;224,907;225,560
4:9;23,487;38,627;51,313;239,020;225,893;226,627
4:10;27,147;41,207;53,913;237,713;225,507;226,560
4:11;33,413;46,093;57,827;236,587;224,473;225,093
4:12;33,187;46,200;57,847;237,613;225,407;224,007
4:13;33,547;45,873;58,233;237,233;225,927;223,933
4:14;33,693;45,920;57,173;237,587;225,887;224,767
4:15;34,013;46,960;56,807;237,140;226,567;226,627
4:16;31,593;43,273;45,693;235,193;227,233;231,747
4:17;24,760;36,620;37,473;235,493;228,480;233,733
4:18;24,920;36,413;38,420;236,093;228,540;233,707
4:19;18,247;31,133;32,947;237,507;229,033;234,513
4:20;16,120;34,507;36,647;239,560;232,733;234,180
4:21;16,087;34,880;36,160;239,380;233,073;234,233
4:22;16,567;32,540;36,720;238,053;235,120;234,567
4:23;22,393;37,513;43,360;236,600;234,213;235,747
4:24;32,853;44,420;52,213;234,147;232,967;236,407
4:25;33,820;45,033;52,067;233,527;232,220;237,907
4:26;35,607;43,587;52,020;232,540;233,193;237,447
4:27;39,860;43,987;53,880;230,127;234,827;236,160
4:28;40,387;44,013;54,593;229,373;234,447;235,367
