Min;Data1;Data2;Data3;Data4;Data5;Data6
4:12;9,053;21,980;20,873;241,907;232,627;237,140
4:13;8,947;21,960;19,160;241,447;232,093;237,727
4:14;8,560;21,773;18,807;240,993;231,607;237,040
4:15;10,567;21,127;20,200;238,067;232,280;235,947
4:16;10,027;21,193;20,847;239,120;231,900;234,867
4:17;9,893;21,353;20,907;239,093;231,860;235,087
4:18;10,000;21,320;21,053;238,533;231,693;235,047
4:19;10,133;22,687;21,233;238,440;230,667;234,813
4:20;10,080;24,053;21,033;238,073;229,827;234,827
4:21;11,627;23,380;21,373;236,407;230,200;236,420
4:22;18,767;27,880;27,967;234,300;229,900;234,827
4:23;24,353;32,940;33,107;234,133;229,267;233,033
4:24;28,467;36,907;37,613;234,027;227,380;229,733
4:25;26,213;36,787;37,833;235,667;225,880;229,360
4:26;25,420;36,240;38,240;235,860;225,280;228,727
4:27;25,933;38,040;38,353;234,873;224,447;228,320
4:28;25,920;38,220;38,093;234,500;224,367;228,887
4:29;25,980;36,767;37,833;234,853;226,040;229,513
4:30;25,453;36,073;35,660;236,120;225,980;229,427
4:31;25,167;35,853;35,180;236,600;225,740;229,500
4:32;26,933;35,413;35,507;235,240;227,367;230,587
4:33;28,413;35,100;37,987;233,973;228,987;230,673
4:34;28,307;35,340;37,787;234,767;229,053;231,253
4:35;25,773;35,460;36,973;236,680;228,387;231,440
4:36;25,233;35,293;37,100;238,047;228,313;231,600
4:37;25,213;35,473;36,893;238,213;228,160;231,353
4:38;25,240;35,780;36,660;237,327;228,460;231,287
4:39;25,460;36,353;35,207;237,273;227,520;232,060
4:40;25,147;36,393;34,840;236,893;226,253;231,927
4:41;25,147;35,540;35,980;236,307;226,853;230,653
4:42;24,500;35,540;37,533;237,260;226,733;229,913
4:43;24,540;35,533;36,800;236,833;226,687;230,453
4:44;24,787;35,333;36,473;236,567;227,587;230,787
4:45;25,153;34,813;36,653;235,987;226,667;229,260
4:46;25,000;34,727;36,220;235,753;226,100;228,673
4:47;25,227;34,680;35,220;235,280;226,873;229,967
4:48;25,613;34,513;34,600;233,913;226,120;231,353
4:49;25,780;34,660;34,500;233,440;225,873;232,540
4:50;25,860;34,467;36,027;233,747;226,300;231,753
4:51;25,780;35,220;36,473;233,967;225,607;231,327
4:52;25,307;37,873;36,153;235,133;224,780;231,460
4:53;24,820;35,493;36,327;236,407;226,073;231,273
4:54;24,920;36,500;36,433;237,647;226,460;231,787
4:55;24,480;36,673;36,107;238,920;226,860;231,440
4:56;24,167;35,807;34,387;238,960;226,293;230,893
4:57;23,680;35,820;33,960;240,913;223,747;231,853
4:58;24,833;35,507;34,100;239,427;226,047;234,073
4:59;24,193;35,800;35,727;240,207;225,820;232,967
5:0;24,527;35,720;35,280;239,333;225,873;233,433
5:1;24,987;35,427;36,207;237,787;227,980;232,993
5:2;24,660;35,780;35,853;238,493;227,907;233,167
5:3;24,413;35,607;35,573;238,667;226,780;233,467
5:4;24,507;35,953;35,147;238,747;227,333;233,967
5:5;25,980;35,560;34,393;236,773;228,000;234,533
5:6;25,220;34,327;40,400;237,647;228,253;230,007
5:7;17,353;29,133;39,320;240,840;228,967;227,867
5:8;13,240;25,640;37,200;241,793;229,533;228,040
5:9;10,227;22,827;34,300;242,100;230,500;228,933
5:10;9,593;22,260;34,000;242,400;231,007;229,693
5:11;7,973;22,720;32,880;245,193;230,107;228,873
5:12;8,113;23,047;32,640;246,340;229,720;229,213
5:13;7,800;22,413;31,480;245,787;228,860;229,047
5:14;7,933;22,393;30,387;245,260;228,780;229,793
5:15;8,420;24,807;30,393;245,773;228,053;231,213
5:16;8,647;23,240;31,580;245,773;228,100;230,840
5:17;8,507;22,460;32,800;245,127;228,747;230,060
5:18;8,000;22,533;37,413;245,813;228,247;227,153
5:19;7,847;22,620;38,727;246,093;228,340;225,573
5:20;8,673;23,720;37,500;247,540;230,060;226,880
5:21;9,027;23,913;37,107;248,747;229,460;226,360
5:22;9,033;23,713;29,287;248,093;229,787;230,293
5:23;9,387;24,000;29,147;247,720;231,993;231,813
5:24;8,827;24,167;30,047;246,740;232,847;232,813
5:25;8,853;24,613;31,553;247,027;232,747;231,407
5:26;9,647;24,573;31,260;248,033;232,407;230,547
5:27;9,220;24,267;31,713;247,733;232,180;229,660
5:28;9,107;24,100;31,420;247,507;231,987;229,387
5:29;9,067;24,260;30,873;247,480;231,773;229,573
5:30;8,540;23,820;30,840;246,953;231,453;230,067
5:31;8,667;24,840;29,267;246,933;232,187;232,740
5:32;9,520;27,100;31,260;248,020;231,480;232,653
5:33;9,800;25,993;35,613;249,400;231,367;229,347
5:34;9,347;24,407;37,613;249,060;231,007;226,933
5:35;9,267;24,033;37,513;248,780;230,660;226,693
5:36;9,153;24,300;36,980;248,100;230,340;226,673
5:37;9,567;24,593;36,853;248,487;230,573;227,073
5:38;9,960;24,847;37,160;248,367;231,320;227,853
5:39;9,280;26,780;39,027;247,260;234,293;228,060
5:40;9,227;32,740;45,333;247,827;241,513;227,113
5:41;9,273;36,647;51,367;248,433;246,580;226,100
5:42;9,373;33,027;48,133;247,733;243,687;226,780
5:43;8,827;34,020;49,760;247,633;242,527;226,287
5:44;8,387;33,560;49,213;246,773;240,647;225,540
5:45;8,373;33,553;49,467;246,987;241,500;225,373
5:46;8,453;33,753;48,880;246,820;245,100;225,873
5:47;9,040;35,793;48,100;246,827;246,553;227,973
5:48;9,340;33,613;46,167;247,720;248,327;227,393
5:49;9,473;33,840;47,467;248,200;249,333;226,093
5:50;9,427;35,220;48,273;248,427;248,733;225,587
5:51;9,053;36,800;52,433;247,793;247,347;225,873
5:52;8,973;36,107;47,393;247,873;246,747;228,113
5:53;8,280;35,620;46,167;246,513;245,073;228,380
5:54;8,960;38,253;48,760;246,207;242,067;227,520
5:55;19,827;57,800;70,133;244,340;232,993;222,320
5:56;21,593;63,000;75,633;245,433;234,647;221,053
5:57;31,993;76,287;83,327;244,587;229,500;219,113
5:58;34,413;75,920;84,067;243,633;228,300;220,773
5:59;35,440;78,920;86,920;243,673;225,467;217,420
6:0;36,753;78,640;88,980;242,353;224,253;217,293
6:1;37,267;75,467;89,900;241,613;225,833;217,873
6:2;46,107;75,167;91,253;237,420;225,980;221,153
6:3;45,600;72,820;89,740;237,433;227,273;221,047
6:4;43,433;73,673;88,700;238,207;226,793;220,880
6:5;39,293;75,053;88,413;240,407;227,113;220,707
6:6;45,527;72,607;87,800;237,913;229,600;223,727
6:7;43,120;69,127;84,340;237,347;229,927;225,227
6:8;42,973;71,220;83,853;238,480;227,453;224,627
6:9;43,560;72,613;86,087;239,087;226,493;223,967
6:10;42,200;70,980;84,187;239,440;226,240;224,533
6:11;41,447;71,573;85,087;239,567;225,793;223,393
6:12;41,620;70,653;85,773;237,320;227,487;223,267
6:13;42,973;70,020;86,080;236,127;227,900;222,153
6:14;43,947;67,213;85,873;235,273;227,527;222,393
6:15;43,147;66,960;84,947;235,460;227,707;221,480
6:16;45,073;67,427;85,440;234,327;227,960;221,567
6:17;43,993;66,913;87,373;233,773;226,587;220,307
6:18;43,760;68,233;88,153;234,540;225,587;217,813
6:19;43,040;68,840;88,147;235,480;226,553;216,400
6:20;42,207;69,093;87,593;236,473;227,140;217,420
6:21;44,020;68,067;86,907;235,760;228,347;222,220
6:22;43,367;66,473;85,940;235,713;228,907;222,207
6:23;44,360;67,213;84,847;234,947;227,860;223,127
6:24;44,220;66,940;84,313;234,553;228,160;222,987
6:25;44,080;66,073;84,947;234,913;227,913;222,560
6:26;42,913;68,287;85,267;237,147;226,013;220,307
6:27;41,833;69,387;86,340;237,520;225,820;220,933
6:28;42,393;68,180;86,713;237,873;226,480;219,587
6:29;39,293;59,807;86,613;238,687;229,873;217,773
6:30;39,793;61,080;87,867;238,747;229,400;218,413
6:31;40,933;60,680;86,753;238,440;229,927;219,667
6:32;41,240;60,267;84,527;238,193;229,333;221,453
6:33;41,273;59,560;83,313;237,767;228,547;222,927
6:34;42,000;59,693;84,833;237,693;230,620;221,973
6:35;42,407;59,840;86,673;237,767;231,633;220,807
6:36;41,800;61,053;87,000;238,133;231,060;219,680
6:37;42,727;60,173;88,147;236,040;231,107;217,473
6:38;49,313;60,127;88,533;233,900;231,353;216,660
6:39;50,180;57,740;89,640;232,893;232,427;215,773
6:40;50,820;57,467;88,267;231,507;232,147;216,213
6:41;43,553;57,047;86,047;233,133;230,793;216,600
6:42;45,013;58,833;86,793;233,787;228,540;216,173
6:43;42,340;59,813;86,860;236,120;229,040;216,653
6:44;41,907;60,240;87,927;237,207;227,933;216,667
6:45;41,013;61,287;87,553;238,673;228,467;215,280
6:46;39,260;60,920;86,840;239,480;228,047;214,480
6:47;39,733;62,780;87,040;240,007;227,160;215,067
6:48;40,027;63,260;86,193;240,113;226,893;214,673
6:49;40,340;61,260;85,240;238,967;227,307;215,567
6:50;41,393;60,747;85,140;236,980;225,713;215,147
6:51;41,060;61,360;84,140;236,827;222,753;214,120
6:52;40,800;60,733;88,093;236,747;223,207;212,213
6:53;42,113;60,333;88,067;235,613;223,587;212,353
6:54;42,193;59,860;87,867;235,087;225,427;213,240
6:55;42,007;59,020;88,107;234,960;226,227;212,927
6:56;41,540;59,807;88,140;235,787;227,840;213,640
6:57;41,713;60,493;88,200;236,873;229,473;215,400
6:58;42,500;59,653;85,733;236,647;230,147;219,007
6:59;41,933;60,367;85,073;236,960;230,093;219,280
7:0;42,947;63,153;85,387;236,647;228,387;219,007
7:1;41,433;61,600;88,753;237,627;230,180;215,807
7:2;40,553;61,347;88,253;238,333;230,360;214,833
7:3;41,100;61,940;88,460;238,693;229,787;214,300
7:4;40,113;65,000;87,313;239,320;226,093;215,207
7:5;40,927;66,940;86,740;239,400;224,673;215,613
7:6;41,140;66,367;86,853;239,693;225,733;216,007
7:7;40,067;65,727;83,580;239,487;226,187;217,960
7:8;40,660;65,853;84,427;239,280;226,267;217,387
7:9;39,680;62,560;85,500;239,127;227,720;215,780
7:10;40,993;64,040;88,320;238,480;226,733;213,873
7:11;35,507;65,040;88,400;240,587;225,607;213,560
7:12;33,200;64,433;88,120;240,867;225,540;213,247
7:13;34,427;65,047;86,867;240,167;224,480;213,093
7:14;34,480;63,073;86,293;238,267;223,433;211,507
7:15;36,633;60,713;87,653;236,233;224,333;212,093
7:16;37,713;60,340;85,680;234,960;223,833;212,907
7:17;38,247;60,700;86,900;234,633;223,067;213,000
7:18;36,453;59,567;86,860;235,620;225,587;212,633
7:19;36,253;60,233;88,153;236,100;225,500;212,113
7:20;35,567;60,213;88,393;236,980;224,487;211,880
7:21;34,733;60,420;87,760;237,880;225,253;213,093
7:22;37,027;60,967;87,967;236,687;224,227;213,587
7:23;34,693;59,173;86,347;236,827;225,667;213,960
7:24;36,173;60,487;87,073;236,640;226,413;213,887
7:25;35,753;59,753;86,200;236,653;227,807;214,220
7:26;38,120;58,973;84,220;235,820;228,620;213,867
7:27;42,353;57,673;85,313;232,907;228,353;213,673
7:28;43,553;56,680;86,460;232,340;228,100;212,840
7:29;41,627;57,727;86,760;233,880;226,120;211,667
7:30;39,453;63,507;87,807;235,540;223,987;212,573
7:31;34,240;62,147;85,367;238,033;222,980;213,440
7:32;35,420;62,527;86,027;237,440;223,567;214,893
7:33;35,900;61,340;86,053;236,693;223,700;213,747
7:34;35,647;60,947;85,460;236,033;220,340;212,673
7:35;36,100;62,253;86,567;236,013;219,440;212,573
7:36;36,260;64,267;85,547;236,320;220,573;212,067
7:37;36,747;64,987;84,167;236,933;221,153;213,140
7:38;35,127;63,380;90,773;238,407;223,060;209,667
7:39;33,513;63,040;91,180;240,553;222,260;209,300
7:40;32,393;64,507;91,320;242,187;222,053;209,513
7:41;31,867;64,860;91,600;242,307;221,573;209,147
7:42;31,240;63,580;91,993;241,727;222,440;208,627
7:43;33,460;63,480;93,480;239,873;222,267;208,100
7:44;34,613;63,947;92,553;238,153;221,287;208,380
7:45;33,827;65,087;92,640;238,927;221,187;207,540
7:46;33,553;64,487;92,947;238,927;221,767;208,533
7:47;33,573;60,860;92,133;238,373;222,320;207,867
7:48;34,047;62,700;91,453;240,453;222,633;206,527
7:49;31,207;63,693;92,313;242,427;223,173;204,793
7:50;32,260;62,907;92,900;241,960;222,740;205,960
7:51;39,860;62,340;94,727;239,153;222,113;205,327
7:52;38,940;61,613;94,200;238,987;222,307;204,253
7:53;39,067;63,227;94,627;240,413;220,013;203,640
7:54;37,553;63,627;94,267;242,160;222,660;203,687
7:55;37,793;63,873;94,533;241,573;222,493;204,900
7:56;38,380;64,280;94,140;241,373;221,820;206,040
7:57;38,287;63,907;95,287;241,580;223,580;205,693
7:58;35,767;64,627;93,813;243,047;224,967;206,233
7:59;35,693;67,093;93,340;244,333;222,200;205,560
8:0;35,240;65,960;90,120;244,480;223,547;206,473
8:1;36,820;67,607;90,280;244,240;221,093;206,487
8:2;38,020;68,807;84,840;242,213;219,487;208,653
8:3;38,820;68,713;86,580;241,760;218,547;208,393
8:4;40,040;65,453;86,513;239,500;218,320;209,627
8:5;40,840;62,687;87,920;237,800;220,033;209,807
8:6;41,233;61,560;88,173;236,080;222,427;210,640
8:7;41,440;60,493;89,053;235,787;223,260;209,580
8:8;42,860;61,600;89,080;235,727;222,473;209,593
8:9;42,187;61,127;89,300;235,253;222,433;209,133
8:10;42,527;61,027;88,753;234,600;221,380;208,360
8:11;43,220;60,453;89,067;234,527;221,693;207,947
8:12;43,460;58,353;85,693;233,193;223,580;212,120
8:13;43,860;59,327;85,420;232,967;222,840;213,093
8:14;44,013;60,927;85,007;234,407;222,940;212,573
8:15;42,740;64,387;86,607;236,160;222,587;212,100
8:16;43,700;64,060;87,767;235,973;222,513;212,840
8:17;42,907;63,520;87,013;236,427;223,987;213,987
