Min;Data1;Data2;Data3;Data4;Data5;Data6
16:54;15,200;29,173;42,180;238,193;222,467;220,547
16:55;14,447;29,400;41,747;240,113;223,753;221,427
16:56;13,813;29,493;41,540;240,720;223,640;221,547
16:57;13,907;29,260;42,240;239,027;223,580;222,600
16:58;13,887;29,540;41,887;239,020;223,480;222,467
16:59;13,833;29,547;42,333;239,733;224,067;222,967
17:0;14,273;30,593;40,020;238,953;223,327;224,620
17:1;14,887;31,840;40,093;238,220;223,453;224,793
17:2;17,673;33,213;43,380;237,773;223,740;223,540
17:3;23,147;36,820;56,793;238,827;223,553;217,373
17:4;18,227;33,433;56,373;241,247;222,820;215,913
17:5;23,180;37,027;59,300;241,713;219,667;214,293
17:6;23,567;36,753;59,167;240,567;218,613;213,040
17:7;23,447;37,140;56,693;240,147;218,687;214,620
17:8;23,787;37,253;53,300;239,313;219,353;217,000
17:9;24,040;36,800;53,680;238,493;218,720;216,360
17:10;23,840;37,007;53,240;238,653;218,260;216,253
17:11;24,167;37,033;54,100;236,953;220,560;216,267
17:12;24,220;38,000;52,447;235,833;220,620;217,320
17:13;24,307;39,033;51,687;235,707;220,267;217,573
17:14;23,907;39,447;51,360;237,893;220,160;216,827
17:15;23,107;39,687;52,667;239,527;220,687;216,953
17:16;22,933;38,900;53,253;240,287;222,167;217,400
17:17;21,600;37,913;53,013;242,340;224,187;218,387
17:18;21,853;38,187;53,100;242,020;223,667;217,927
17:19;22,053;38,113;53,207;241,707;222,620;217,827
17:20;22,173;37,853;53,233;241,387;222,373;217,600
17:21;22,847;37,833;53,540;240,833;222,640;217,367
17:22;26,340;37,767;53,453;237,787;223,140;216,940
17:23;26,527;37,407;53,680;237,633;222,600;217,133
17:24;26,373;37,193;51,707;236,987;222,653;217,647
17:25;22,840;36,973;46,707;237,967;222,200;219,947
17:26;23,087;37,073;45,607;238,273;223,033;220,673
17:27;22,600;37,113;47,600;238,453;223,093;219,447
17:28;22,173;37,340;48,333;238,793;223,673;218,560
17:29;22,427;37,073;47,887;237,653;222,727;217,440
17:30;22,893;36,060;47,867;237,460;222,073;216,733
17:31;23,140;36,127;47,980;237,533;222,873;217,000
17:32;13,260;27,160;39,133;239,487;224,487;219,193
17:33;12,853;27,313;39,247;239,933;225,347;219,167
17:34;12,880;27,040;39,120;239,933;225,113;218,627
17:35;13,060;27,287;39,440;239,913;224,927;218,947
17:36;13,387;27,067;37,640;239,667;224,373;220,767
17:37;15,387;33,473;49,587;239,687;232,020;218,480
17:38;18,133;34,040;45,973;237,833;232,553;220,693
17:39;16,847;32,993;49,947;238,040;234,860;219,780
17:40;11,573;29,040;46,220;238,887;238,087;221,833
17:41;9,500;28,233;45,200;239,360;238,627;222,893
17:42;9,840;28,407;45,687;239,213;239,020;222,953
17:43;10,240;28,233;46,193;238,660;236,687;222,533
17:44;10,020;28,287;45,827;239,447;237,033;222,087
17:45;10,180;28,473;45,873;238,587;237,727;222,493
17:46;10,500;28,593;46,760;237,553;239,313;224,980
17:47;10,333;29,620;47,053;238,520;240,493;225,533
17:48;7,927;29,227;43,160;242,287;241,967;226,640
17:49;8,013;29,380;41,567;244,053;242,240;225,793
17:50;7,713;29,893;42,053;244,647;242,167;225,587
17:51;7,807;31,467;43,447;246,407;243,613;226,447
17:52;7,627;31,713;42,987;246,773;242,653;227,153
17:53;7,093;30,800;43,793;245,680;242,273;227,353
17:54;7,233;30,567;45,180;244,313;241,193;226,140
17:55;21,867;49,673;64,060;240,320;231,167;220,753
17:56;45,787;79,847;87,673;234,987;219,400;215,193
17:57;44,360;83,240;87,100;235,233;217,333;215,613
17:58;43,973;82,893;85,860;235,620;216,367;215,107
17:59;40,727;76,533;87,533;237,047;218,460;215,267
18:0;37,920;74,567;85,087;236,760;216,700;214,020
18:1;40,227;72,020;86,747;233,867;218,273;213,567
18:2;39,447;74,467;87,080;235,713;218,620;214,553
18:3;38,773;74,613;88,553;236,540;218,627;214,153
18:4;38,033;72,107;89,033;236,893;219,267;213,587
18:5;40,233;73,253;90,493;236,687;218,380;213,813
18:6;39,933;73,127;88,727;236,220;217,400;213,560
18:7;39,127;75,300;88,560;237,400;215,713;212,407
18:8;38,593;72,600;87,227;237,207;218,787;213,047
18:9;38,373;72,800;86,793;237,667;218,107;212,900
18:10;38,293;73,133;86,913;237,853;218,480;213,133
18:11;37,773;72,587;86,480;238,313;218,040;213,393
18:12;38,600;73,467;86,820;237,720;217,933;213,387
18:13;38,987;73,213;85,880;237,040;217,613;214,133
18:14;39,547;72,907;84,667;236,767;217,300;214,573
18:15;38,673;73,593;82,993;237,073;215,240;213,893
18:16;38,960;75,260;85,947;237,120;214,760;212,120
18:17;38,493;74,807;86,480;237,873;214,420;212,073
18:18;38,180;75,513;86,793;238,387;215,220;212,280
18:19;39,360;74,220;87,153;236,927;214,280;211,793
18:20;39,313;72,807;87,827;236,400;216,040;211,900
18:21;39,580;72,400;87,833;235,807;217,013;211,807
18:22;40,200;72,927;88,040;236,087;216,833;211,460
18:23;40,100;73,460;87,960;236,260;215,660;211,000
18:24;39,740;72,167;87,313;235,453;215,727;211,287
18:25;40,287;73,320;88,367;235,053;216,667;211,333
18:26;40,980;73,227;87,493;233,547;218,573;211,627
18:27;40,553;72,380;87,933;235,233;220,267;212,553
18:28;40,500;71,007;88,760;235,353;220,320;211,820
18:29;40,207;70,320;88,613;234,173;218,800;211,413
18:30;41,907;69,960;86,460;232,507;217,887;211,500
18:31;42,073;69,767;86,053;231,260;216,553;211,033
18:32;42,260;71,673;86,827;231,720;217,847;212,080
18:33;40,620;71,993;87,067;234,227;217,140;211,267
18:34;39,073;72,107;86,120;235,967;216,900;210,680
18:35;38,680;73,867;86,793;237,727;218,253;211,140
18:36;39,340;73,567;87,387;237,953;217,793;211,513
18:37;38,547;73,240;87,693;237,707;216,913;212,293
18:38;39,993;72,207;86,600;235,807;215,827;211,840
18:39;39,873;71,867;87,480;235,340;216,253;211,553
18:40;39,507;70,860;88,160;235,260;219,193;211,900
18:41;41,780;69,780;87,893;234,867;220,913;213,180
18:42;45,913;69,527;88,973;233,393;221,840;214,013
18:43;46,227;69,620;88,813;233,380;222,300;214,407
18:44;44,207;70,107;87,533;234,827;222,340;213,653
18:45;43,680;70,860;88,400;235,653;221,147;212,153
18:46;42,373;70,587;88,127;236,007;220,420;211,693
18:47;37,507;72,047;87,167;237,847;218,240;210,947
18:48;38,873;71,893;85,567;236,287;217,300;211,633
18:49;38,727;71,920;84,920;236,520;217,407;211,287
18:50;38,467;71,987;85,327;236,647;217,767;210,933
18:51;37,493;73,400;87,720;238,660;216,860;210,573
18:52;36,880;76,300;86,240;239,553;215,327;211,340
18:53;36,773;76,067;88,560;240,920;216,540;211,193
18:54;36,160;75,627;86,847;241,467;217,867;210,880
18:55;34,840;75,287;86,740;242,567;219,727;212,147
18:56;36,060;74,233;88,540;240,167;219,080;211,573
18:57;38,167;72,433;90,020;238,127;220,100;212,840
18:58;38,180;70,433;87,880;236,560;221,300;214,600
18:59;38,293;71,047;87,647;236,933;220,700;213,593
19:0;38,553;71,320;88,093;237,193;220,547;213,167
19:1;39,400;71,453;88,233;236,513;219,387;212,653
19:2;39,873;71,687;88,633;235,880;218,767;212,413
19:3;38,747;73,700;89,253;237,873;216,993;212,007
19:4;39,040;73,240;88,280;237,147;217,393;212,660
19:5;40,760;73,240;85,287;236,000;216,373;214,133
19:6;40,513;72,660;85,187;235,860;215,787;213,700
19:7;39,880;73,280;85,707;236,427;216,720;213,040
19:8;38,813;72,973;88,747;236,953;216,547;211,920
19:9;39,440;72,580;88,593;237,207;217,027;212,180
19:10;39,193;72,553;88,707;236,993;216,867;211,947
19:11;39,093;72,040;86,753;236,213;216,353;211,160
19:12;40,873;73,153;87,813;234,887;215,007;210,593
19:13;39,113;72,613;87,413;235,480;215,127;210,280
19:14;40,760;72,580;87,707;235,193;214,427;210,140
19:15;41,553;69,707;88,640;232,600;216,487;210,867
19:16;42,000;70,107;88,753;231,927;216,967;211,120
19:17;41,273;72,873;87,480;232,027;216,353;211,113
19:18;41,887;72,853;88,580;232,240;216,460;211,527
19:19;40,947;69,960;87,027;232,867;217,453;210,653
19:20;40,233;71,227;89,527;234,127;218,660;211,727
19:21;39,613;70,507;87,940;234,607;217,593;211,413
19:22;39,387;71,600;87,007;235,973;215,520;210,867
19:23;38,573;71,440;87,887;236,073;215,940;211,360
19:24;37,087;66,867;88,053;237,493;219,367;211,160
19:25;38,207;62,653;88,100;237,907;221,887;210,540
19:26;44,247;61,973;88,913;235,667;223,467;211,227
19:27;43,847;60,987;87,153;235,387;223,433;212,113
19:28;44,947;61,707;85,813;234,560;223,520;213,580
19:29;44,540;59,793;85,673;233,513;224,287;213,187
19:30;45,360;60,740;89,073;233,640;223,647;211,987
19:31;45,340;60,880;87,727;234,387;222,987;211,487
19:32;44,293;61,340;88,913;235,333;222,527;211,753
19:33;43,340;60,367;88,320;235,813;223,093;212,080
19:34;44,533;61,287;89,373;235,640;222,880;212,527
19:35;42,193;61,833;87,393;235,947;223,653;212,467
19:36;37,173;64,420;88,667;238,580;221,680;211,107
19:37;36,427;63,520;88,707;237,993;220,213;210,533
19:38;35,307;65,267;85,007;240,073;217,820;209,887
19:39;36,173;65,313;87,493;240,033;217,927;210,593
19:40;35,507;65,320;86,947;239,767;217,693;210,273
19:41;37,847;64,807;86,533;238,433;217,087;210,440
19:42;43,320;65,020;87,140;236,047;218,147;211,500
19:43;44,813;65,053;88,220;235,507;219,727;211,387
19:44;43,553;64,487;88,493;235,213;219,447;211,820
19:45;37,113;67,473;87,200;239,093;220,500;212,973
19:46;36,840;64,700;88,247;239,140;221,693;212,713
19:47;37,120;64,387;88,307;239,467;222,407;212,813
19:48;37,273;63,753;85,547;238,473;221,347;214,480
19:49;37,307;64,613;85,480;238,760;222,047;214,460
19:50;38,473;62,873;87,260;237,240;224,320;214,653
19:51;38,140;63,367;88,520;237,080;223,793;213,380
19:52;37,640;62,467;88,380;237,307;223,840;212,793
19:53;38,047;63,880;89,873;237,500;223,813;212,887
19:54;36,853;63,040;89,273;238,200;224,573;212,693
19:55;36,720;63,047;88,520;239,053;225,133;213,000
19:56;35,793;66,393;90,287;242,347;223,480;210,960
19:57;34,413;65,553;88,693;242,613;223,880;210,860
19:58;33,240;65,547;88,487;242,820;224,687;211,167
19:59;33,287;66,073;88,480;243,247;224,167;210,413
20:0;32,893;67,053;88,280;244,200;224,647;210,760
20:1;32,793;67,200;87,680;244,180;224,587;210,620
20:2;33,113;65,933;87,527;243,060;223,280;209,473
20:3;34,893;66,427;88,540;242,187;222,313;209,800
20:4;35,067;65,847;88,753;241,560;221,413;210,793
20:5;35,920;66,627;90,007;241,760;222,947;211,453
20:6;34,940;65,867;89,167;241,633;222,833;211,027
20:7;35,160;66,273;89,020;241,793;222,487;210,573
20:8;34,180;66,973;87,740;241,533;222,127;210,420
20:9;35,993;68,187;88,947;240,787;221,007;210,187
20:10;34,387;64,627;84,887;240,693;223,313;210,740
20:11;34,720;64,807;85,280;241,320;222,193;210,553
20:12;34,100;64,580;84,220;241,260;221,940;210,867
20:13;34,093;66,147;90,740;242,260;221,773;208,440
20:14;32,840;66,173;95,573;243,940;221,827;206,747
20:15;32,807;66,353;95,593;244,227;221,973;206,260
20:16;32,940;66,327;95,387;244,400;221,927;205,613
20:17;32,733;66,247;93,460;243,780;221,973;207,313
20:18;34,087;65,253;88,240;241,747;221,387;208,673
20:19;34,213;65,587;88,727;242,080;221,333;208,513
20:20;35,160;65,587;88,520;241,700;222,100;208,913
20:21;35,540;65,893;89,000;241,027;221,407;208,967
20:22;41,067;64,400;89,193;238,680;222,093;208,967
20:23;42,200;63,387;88,940;238,087;222,693;208,780
20:24;43,053;63,967;89,873;238,127;222,293;208,473
20:25;37,593;64,340;88,553;239,313;221,273;208,093
20:26;35,827;65,633;89,827;240,067;221,273;208,407
20:27;35,840;64,953;87,293;238,993;219,367;208,547
20:28;34,867;64,393;87,380;239,273;221,520;208,687
20:29;36,093;66,120;87,587;239,953;221,873;208,693
20:30;34,567;65,120;86,613;240,633;222,200;208,600
20:31;34,400;65,527;86,720;240,420;222,060;208,273
20:32;33,687;65,720;86,773;240,953;223,033;208,400
20:33;35,593;64,860;85,720;240,147;222,680;209,520
20:34;36,633;66,007;84,420;238,327;221,933;211,087
20:35;35,187;63,947;84,880;239,507;224,773;212,060
20:36;34,707;62,740;86,880;240,073;225,520;210,793
20:37;34,340;63,107;86,873;239,833;225,140;209,400
20:38;35,820;62,700;89,227;239,560;224,720;208,720
20:39;35,287;62,513;87,880;238,720;223,193;208,900
20:40;34,593;63,067;86,253;239,580;221,187;209,347
20:41;35,053;64,887;86,533;239,640;220,953;208,040
20:42;34,580;64,007;85,667;239,727;222,280;208,307
20:43;35,060;64,800;86,407;239,033;219,053;207,453
20:44;34,613;64,593;86,920;239,767;220,707;207,093
20:45;34,080;64,167;85,753;240,020;221,933;207,693
20:46;33,127;64,193;86,273;240,227;222,100;207,473
20:47;32,213;64,307;86,033;241,480;221,953;208,627
20:48;32,960;65,027;86,053;241,107;220,947;208,420
20:49;33,693;64,200;86,853;240,500;220,140;207,760
20:50;34,620;64,113;86,860;239,073;219,567;206,800
20:51;36,433;63,940;86,413;238,353;220,027;208,327
20:52;34,987;62,407;81,313;237,553;220,207;207,693
20:53;34,200;61,660;79,673;237,707;221,707;208,013
20:54;34,320;61,753;80,787;238,173;222,393;208,373
20:55;33,127;62,013;82,247;239,420;224,533;209,020
20:56;32,640;61,627;81,520;239,913;225,660;209,920
20:57;32,753;61,480;81,693;239,467;225,553;209,613
20:58;32,480;64,287;80,793;240,827;224,973;210,987
20:59;32,533;63,953;80,367;241,933;225,040;212,173
21:0;33,407;63,480;79,853;240,480;222,820;211,573
21:1;34,773;71,580;77,393;240,373;216,313;214,020
21:2;35,340;72,560;79,313;239,213;215,160;213,160
21:3;40,740;75,980;87,313;239,013;216,607;213,493
21:4;41,213;72,267;81,220;237,913;217,213;213,987
21:5;41,367;70,373;82,580;236,620;219,473;214,013
21:6;43,927;71,033;84,187;236,693;219,407;214,687
21:7;42,713;72,220;85,027;238,080;219,413;215,067
21:8;41,540;74,687;85,773;239,380;218,860;214,047
21:9;48,020;79,127;90,620;237,413;217,087;213,713
21:10;47,133;79,147;92,367;237,187;216,533;212,533
21:11;43,087;76,900;89,707;235,947;215,893;208,400
21:12;43,167;77,153;89,653;235,640;216,273;208,427
21:13;42,780;77,280;89,967;235,833;215,487;208,133
21:14;45,980;79,007;99,667;236,327;214,080;205,840
21:15;54,607;79,533;105,680;235,260;215,280;207,960
21:16;58,847;78,953;105,853;233,933;216,860;209,080
21:17;57,947;79,013;105,800;234,153;216,853;208,227
21:18;59,440;79,547;106,660;233,947;216,887;207,600
21:19;58,947;79,567;105,800;233,860;216,347;207,660
21:20;58,647;79,227;106,033;233,947;216,200;207,500
21:21;57,707;79,373;104,633;234,087;215,453;207,573
21:22;51,773;81,640;102,280;235,900;215,187;208,487
21:23;44,433;83,267;100,520;237,780;215,433;209,407
21:24;34,453;68,920;89,100;238,387;221,180;210,887
21:25;23,547;55,767;74,767;240,073;226,167;213,360
21:26;24,287;56,500;75,500;239,787;225,607;212,293
21:27;23,553;55,180;75,393;239,667;226,233;212,293
21:28;23,907;57,047;75,860;239,320;225,733;211,420
21:29;23,233;55,213;74,153;239,380;224,840;212,340
21:30;23,913;56,173;72,547;238,667;225,087;213,627
21:31;24,080;56,167;73,507;238,960;226,627;211,707
21:32;23,967;55,480;73,653;239,013;226,567;211,913
21:33;23,133;56,213;75,520;239,300;225,400;211,160
21:34;23,060;55,847;74,467;239,160;224,607;210,727
21:35;23,693;55,973;75,460;238,847;224,087;210,767
21:36;23,367;55,253;74,727;238,607;224,180;211,433
21:37;26,113;57,980;79,547;236,987;223,993;209,393
21:38;36,160;62,407;82,020;234,087;222,193;210,193
21:39;38,867;64,820;83,353;233,767;220,553;208,833
21:40;36,907;63,487;80,127;232,667;220,160;209,027
21:41;35,600;62,180;78,167;232,413;221,060;210,073
21:42;35,273;63,973;77,033;232,900;220,460;211,480
21:43;35,400;65,407;77,753;233,453;220,553;211,880
21:44;34,773;64,573;76,780;234,387;221,353;212,427
21:45;35,867;66,800;79,980;235,880;222,827;212,433
21:46;36,500;68,640;83,460;236,453;223,693;213,773
21:47;36,840;69,827;82,953;237,587;222,833;212,020
21:48;34,860;68,220;74,980;236,833;219,947;213,107
21:49;34,227;65,747;74,240;237,347;220,433;211,887
21:50;39,407;66,387;77,447;235,647;221,940;210,547
21:51;42,513;68,007;83,367;234,920;223,407;210,627
