Min;Data1;Data2;Data3;Data4;Data5;Data6
0:0;13,473;6,400;11,300;235,440;238,560;235,687
0:1;13,347;6,393;11,167;235,993;239,040;236,880
0:2;13,327;6,320;11,000;234,833;239,073;237,773
0:3;13,440;6,473;11,100;235,333;239,233;237,767
0:4;13,680;6,547;11,380;235,673;238,900;236,747
0:5;13,860;6,593;11,687;235,240;237,987;237,713
0:6;14,040;6,613;11,773;233,587;238,093;237,827
0:7;14,180;6,587;11,667;233,500;238,593;237,880
0:8;14,207;6,740;11,827;234,780;238,913;237,100
0:9;14,313;6,813;11,833;234,560;238,747;237,080
0:10;13,667;6,680;11,253;234,807;238,320;238,487
0:11;13,033;6,400;10,693;233,473;236,567;241,747
0:12;12,840;6,387;10,480;234,360;237,533;242,433
0:13;12,887;6,280;10,407;234,060;238,153;242,440
0:14;12,633;6,300;10,293;235,267;238,800;242,913
0:15;12,800;6,480;10,207;234,033;238,420;244,047
0:16;12,947;6,633;10,407;234,813;238,213;243,080
0:17;12,800;6,620;10,340;235,513;238,967;243,287
0:18;12,693;6,513;10,273;235,467;239,040;243,327
0:19;12,660;6,467;9,993;234,013;238,080;245,100
0:20;13,180;6,573;10,407;232,840;237,447;244,447
0:21;13,027;6,507;10,773;234,433;236,667;242,607
0:22;13,133;6,533;10,800;234,713;238,080;243,180
0:23;13,060;6,527;10,560;235,667;239,287;244,193
0:24;12,920;6,447;10,387;235,240;239,653;245,233
0:25;12,467;6,347;10,220;236,587;240,000;244,820
0:26;12,667;6,367;10,360;236,493;240,133;243,373
0:27;12,600;6,307;10,380;235,847;238,893;243,073
0:28;12,540;6,313;10,267;235,213;238,287;243,987
0:29;12,613;6,520;10,260;234,660;238,347;244,367
0:30;12,780;6,540;10,460;236,273;238,807;243,287
0:31;12,360;6,293;10,120;236,127;239,013;244,127
0:32;12,360;6,380;10,000;236,187;238,967;245,520
0:33;12,600;6,680;9,927;235,553;238,473;246,073
0:34;12,427;6,580;9,833;235,753;238,847;246,440
0:35;13,100;6,720;10,447;236,067;239,000;244,300
0:36;12,940;6,700;10,553;236,380;238,493;243,867
0:37;12,933;6,607;10,780;236,513;238,233;242,440
0:38;12,787;6,533;10,540;235,133;237,827;243,420
0:39;12,700;6,687;10,593;235,960;238,327;242,940
0:40;12,140;6,600;10,360;236,780;238,393;243,240
0:41;11,987;6,513;10,213;236,960;239,180;243,880
0:42;12,007;6,413;10,220;236,867;239,133;243,567
0:43;12,267;6,460;10,167;234,860;238,460;244,160
0:44;12,347;6,613;10,440;235,553;238,093;244,000
0:45;12,173;6,513;10,353;235,953;237,867;244,140
0:46;12,320;6,627;10,647;236,340;237,973;243,193
0:47;12,427;6,640;10,633;236,720;238,473;243,247
0:48;12,253;6,513;10,227;235,733;238,713;244,767
0:49;12,407;6,553;10,307;236,007;238,993;244,607
0:50;12,787;6,813;10,773;236,640;239,167;244,707
0:51;12,740;6,873;10,693;237,007;238,840;244,747
0:52;12,700;6,860;10,647;236,987;238,780;244,480
0:53;12,420;6,840;10,247;236,133;238,393;246,113
0:54;12,133;6,760;10,100;237,287;239,287;246,320
0:55;11,867;6,480;9,980;238,420;240,300;245,413
0:56;12,387;6,507;10,260;238,047;240,653;243,873
0:57;12,213;6,467;10,273;237,060;239,540;242,893
0:58;12,233;6,507;10,193;236,367;239,413;243,040
0:59;12,300;6,447;10,200;235,567;238,713;243,493
1:0;12,247;6,453;10,307;236,853;238,473;242,673
1:1;12,293;6,467;10,260;236,293;238,513;242,940
1:2;12,513;6,587;10,647;236,020;237,413;242,047
1:3;12,433;6,500;10,807;235,693;237,140;241,373
1:4;12,713;6,647;10,747;233,947;236,607;241,980
1:5;13,293;6,747;11,440;234,953;237,527;240,467
1:6;12,967;6,567;11,227;235,680;237,140;241,807
1:7;13,073;6,613;11,333;235,273;236,513;241,707
1:8;13,013;6,660;11,167;235,287;236,813;242,107
1:9;12,987;6,713;10,847;234,933;237,353;243,320
1:10;12,473;6,527;10,300;233,987;236,700;244,827
1:11;12,427;6,487;10,407;235,187;237,000;244,307
1:12;12,347;6,473;10,467;235,227;236,840;243,847
1:13;12,600;6,347;10,640;234,880;236,713;242,387
1:14;12,627;6,400;10,687;234,940;236,440;242,280
1:15;12,500;6,347;10,553;235,060;236,467;242,573
1:16;12,520;6,487;10,527;234,867;236,313;242,587
1:17;12,747;6,527;10,680;235,553;237,593;242,000
1:18;12,833;6,473;10,520;235,167;237,707;242,787
1:19;12,740;6,480;10,407;234,500;236,787;243,253
1:20;12,853;6,467;10,540;234,887;236,393;244,227
1:21;13,040;6,527;10,720;234,060;236,133;244,007
1:22;13,073;6,660;10,753;233,913;236,220;244,020
1:23;12,847;6,447;10,567;234,127;236,100;244,220
1:24;12,800;6,280;10,620;234,833;236,540;243,447
1:25;12,660;6,220;10,440;235,040;236,687;243,367
1:26;12,540;6,273;10,520;234,920;236,767;242,700
1:27;12,253;6,307;10,053;234,120;236,187;244,280
1:28;12,027;6,287;9,840;234,100;235,987;244,820
1:29;12,227;6,413;10,160;234,987;236,073;244,320
1:30;12,307;6,407;10,253;234,647;236,313;242,800
1:31;12,447;6,207;10,300;234,607;236,327;242,167
1:32;12,233;6,167;10,260;235,000;236,593;242,753
1:33;12,173;6,153;10,080;235,147;237,347;243,987
1:34;12,293;6,173;9,953;235,127;237,680;244,720
1:35;12,960;6,440;10,673;234,513;236,567;242,053
1:36;12,940;6,620;10,573;235,927;237,440;243,580
1:37;12,887;6,640;10,653;236,060;237,113;243,547
1:38;12,600;6,547;10,693;234,407;235,860;243,387
1:39;12,620;6,420;10,200;235,227;237,460;244,007
1:40;12,253;6,300;9,780;234,113;237,000;244,640
1:41;12,047;6,340;9,760;236,113;237,740;245,093
1:42;11,920;6,513;9,813;236,600;238,053;245,320
1:43;11,927;6,553;9,847;236,920;238,053;245,153
1:44;12,200;6,593;10,040;236,727;238,873;244,753
1:45;12,320;6,607;10,127;236,993;238,960;244,753
1:46;12,247;6,420;10,040;236,207;238,633;244,353
1:47;12,253;6,393;10,027;236,187;238,853;244,273
1:48;12,480;6,493;10,307;236,513;238,980;244,613
1:49;12,467;6,453;10,080;235,613;238,327;245,700
1:50;12,447;6,580;9,953;235,340;237,540;246,660
1:51;12,653;6,560;10,160;234,773;236,887;245,527
1:52;12,907;6,600;10,380;234,660;237,233;244,267
1:53;13,353;6,613;10,773;233,233;237,020;244,200
1:54;13,040;6,540;10,533;234,400;238,113;244,133
1:55;12,607;6,560;10,287;235,867;238,520;243,820
1:56;12,847;6,600;10,500;235,487;238,600;242,800
1:57;12,793;6,553;10,680;235,313;237,533;241,607
1:58;12,933;6,667;10,867;235,773;238,407;241,107
1:59;12,753;6,580;10,747;235,347;238,187;241,367
2:0;12,767;6,447;10,313;233,607;237,867;243,233
2:1;12,780;6,607;10,513;235,620;239,027;243,673
2:2;12,773;6,373;10,527;235,047;238,487;243,280
2:3;12,713;6,387;10,533;235,160;238,480;243,053
2:4;12,827;6,387;10,720;235,087;238,220;243,053
2:5;13,100;6,653;10,967;235,253;237,953;243,800
2:6;18,613;10,253;13,220;234,293;236,887;243,440
