Min;Data1;Data2;Data3;Data4;Data5;Data6
3:40;12,380;5,973;10,140;236,280;238,400;243,820
3:41;12,333;6,053;10,020;235,900;238,820;243,987
3:42;12,220;6,033;9,920;235,393;238,180;245,373
3:43;12,313;6,200;10,160;235,353;237,793;245,167
3:44;12,467;6,220;10,013;235,333;237,927;244,987
3:45;12,367;6,160;9,853;235,000;238,693;245,060
3:46;12,033;6,060;9,840;236,033;237,193;244,953
3:47;12,133;5,947;9,913;236,513;237,347;245,380
3:48;12,340;6,167;10,067;235,867;237,267;245,940
3:49;12,613;6,293;10,620;237,120;237,733;244,327
3:50;12,680;6,260;10,767;237,300;237,793;243,520
3:51;12,873;6,427;10,887;237,313;237,660;243,573
3:52;12,773;6,300;10,473;236,420;238,287;244,180
3:53;12,300;6,193;9,867;235,847;238,953;245,133
3:54;12,520;6,380;9,960;236,487;238,933;245,113
3:55;12,587;6,273;9,913;236,033;238,113;245,467
3:56;12,353;6,200;9,567;234,960;237,787;246,433
3:57;12,007;6,053;9,373;234,080;238,027;246,533
3:58;12,133;6,133;9,840;235,167;238,647;244,993
3:59;12,067;6,187;10,093;236,267;237,367;244,293
4:0;12,333;6,253;10,273;236,427;237,240;243,453
4:1;12,413;6,307;10,227;236,373;237,247;243,760
4:2;12,740;6,240;10,440;236,660;237,367;242,973
4:3;12,853;6,367;10,440;236,973;236,860;243,947
4:4;13,040;6,580;10,460;236,313;237,673;244,333
4:5;12,793;6,453;10,327;234,760;237,540;245,127
4:6;12,920;6,327;10,187;234,560;238,293;245,387
4:7;12,480;6,160;9,807;235,553;238,120;246,213
4:8;12,060;6,027;9,500;236,040;238,360;246,633
4:9;12,153;5,987;9,633;236,027;238,827;245,827
4:10;12,340;6,007;10,013;236,420;239,027;244,000
4:11;12,293;5,913;10,173;236,873;238,893;243,253
4:12;12,487;6,053;10,293;236,807;239,000;243,367
4:13;12,460;6,047;10,247;236,707;239,280;243,240
4:14;12,333;5,987;9,980;236,113;238,913;244,860
4:15;12,380;5,907;9,947;235,427;238,700;244,893
4:16;12,107;6,040;9,860;236,327;238,700;245,893
4:17;12,287;6,393;10,020;236,193;238,413;246,427
4:18;13,127;6,467;10,827;233,827;236,240;244,947
4:19;13,320;6,307;11,087;233,367;236,433;243,687
4:20;13,080;6,393;10,927;234,047;236,340;244,640
4:21;13,193;6,373;10,967;234,040;236,780;244,187
4:22;12,967;6,133;10,867;234,287;237,100;242,867
4:23;12,780;5,940;10,613;233,607;237,300;242,593
4:24;12,407;5,927;10,647;233,687;234,933;243,153
4:25;12,193;5,873;10,733;234,953;234,793;243,067
4:26;12,553;6,213;10,453;235,333;237,740;244,460
4:27;12,867;6,400;10,567;235,273;237,820;243,960
4:28;12,620;6,280;10,300;232,873;235,913;244,453
4:29;12,067;5,807;9,960;232,547;236,127;244,640
4:30;12,093;5,773;9,733;231,633;235,667;245,313
4:31;12,160;5,687;9,553;231,747;235,913;244,820
4:32;12,960;5,920;10,413;230,527;234,387;243,533
4:33;13,267;5,960;10,967;230,387;233,560;241,840
4:34;13,267;5,880;11,120;230,793;233,620;241,373
4:35;12,900;5,967;10,753;230,613;233,980;241,627
4:36;13,140;5,973;10,833;228,820;231,820;241,587
4:37;12,640;5,693;10,547;226,753;228,840;240,227
4:38;12,513;5,660;10,607;226,467;228,993;239,693
4:39;12,487;5,667;10,507;227,393;229,920;240,900
4:40;12,487;5,647;10,233;229,713;233,747;242,180
4:41;12,240;5,527;10,013;230,313;234,420;242,607
4:42;12,653;5,647;10,093;230,013;234,447;243,067
4:43;12,927;5,760;10,420;229,720;234,400;242,520
4:44;12,767;5,687;10,413;230,367;235,020;241,993
4:45;12,513;5,673;10,267;231,247;234,920;241,807
4:46;12,473;5,820;10,173;231,313;235,007;242,467
4:47;13,033;6,107;10,500;231,093;234,553;242,967
4:48;13,513;6,380;10,580;231,180;234,373;243,027
4:49;13,407;6,413;10,587;230,647;233,987;243,800
4:50;13,140;6,327;10,487;230,513;233,913;243,740
4:51;13,093;6,313;10,407;230,573;234,040;243,873
4:52;12,920;6,027;10,173;230,313;234,527;243,587
4:53;12,527;5,700;9,893;230,093;234,320;243,387
4:54;12,733;5,720;10,133;230,260;234,420;242,273
4:55;12,427;5,560;9,973;230,067;233,713;242,827
4:56;12,420;5,500;9,920;230,187;233,680;241,953
4:57;12,660;5,520;10,287;227,733;230,833;240,533
4:58;12,753;5,773;10,707;225,560;227,787;239,167
4:59;12,827;5,967;10,767;226,187;226,713;239,300
5:0;12,993;5,913;10,540;228,173;230,227;240,747
5:1;12,827;5,960;10,140;231,620;234,547;242,893
5:2;13,047;6,033;10,393;231,827;234,733;243,340
5:3;13,507;5,920;10,867;233,120;238,020;240,800
5:4;13,707;5,907;10,967;232,407;238,507;240,013
5:5;13,733;5,900;10,800;231,340;238,387;239,473
5:6;13,960;6,047;11,120;232,173;238,993;239,053
5:7;13,847;6,060;11,233;233,153;238,833;238,787
5:8;13,580;5,960;10,967;233,593;239,453;239,687
5:9;13,533;5,967;10,707;232,607;239,367;240,453
5:10;13,540;6,153;10,940;234,007;238,953;240,373
5:11;13,560;6,220;11,027;234,580;238,740;240,320
5:12;12,687;6,093;10,333;234,933;237,300;245,067
5:13;12,553;5,973;10,180;234,473;237,833;245,500
5:14;12,347;5,933;10,127;236,053;238,607;245,987
5:15;12,260;5,900;9,927;235,887;238,307;246,727
5:16;12,240;5,887;9,820;234,533;238,133;247,313
5:17;12,633;6,127;10,073;234,140;238,300;246,387
5:18;12,860;6,260;10,173;234,133;238,133;246,267
5:19;13,113;6,400;10,307;234,220;238,467;246,700
5:20;13,847;6,447;10,940;234,487;240,047;243,407
5:21;13,780;6,173;11,060;234,120;240,193;241,653
5:22;13,473;6,013;10,780;234,313;240,560;241,273
5:23;12,973;5,860;10,320;234,880;240,740;241,973
5:24;13,333;5,967;10,347;234,307;240,700;242,580
5:25;13,160;5,860;10,187;233,673;240,633;242,987
5:26;13,107;6,013;10,033;234,167;241,793;243,793
5:27;13,027;6,087;10,033;235,047;242,293;244,520
5:28;13,087;6,087;10,220;235,433;242,513;244,080
5:29;13,140;6,140;10,200;235,613;243,013;244,627
5:30;13,220;6,160;10,147;235,347;243,080;245,620
5:31;13,347;6,327;10,333;235,020;241,900;245,640
5:32;13,307;6,373;10,567;235,487;240,873;245,160
5:33;13,327;6,333;10,593;236,893;242,520;244,680
5:34;13,587;6,460;10,800;238,200;244,567;243,600
5:35;13,573;6,380;10,687;237,740;244,233;243,833
5:36;13,567;6,313;10,653;237,693;243,973;244,353
5:37;13,553;6,313;10,500;237,233;243,987;245,240
5:38;13,240;6,087;10,093;237,240;244,240;245,507
5:39;18,960;9,620;14,000;236,867;243,240;245,067
5:40;23,060;12,347;16,893;236,207;242,780;245,293
5:41;22,680;12,380;16,707;236,107;243,013;245,873
5:42;24,867;12,767;19,107;237,233;243,220;245,547
5:43;26,993;13,160;20,393;238,513;243,720;244,733
5:44;26,740;13,380;20,640;238,440;243,587;244,773
5:45;31,847;18,160;24,347;238,880;242,920;243,633
5:46;32,713;19,333;25,260;238,887;242,933;243,560
5:47;34,120;20,273;26,607;239,147;242,913;243,367
5:48;34,040;20,567;25,927;238,500;242,660;243,133
5:49;33,973;20,487;24,867;238,060;242,613;243,533
5:50;33,780;20,173;25,447;238,740;243,153;243,153
5:51;34,160;20,360;25,460;238,027;243,107;243,493
5:52;34,107;20,907;24,933;236,873;242,140;244,633
5:53;33,347;21,580;23,460;236,353;241,607;247,420
5:54;33,173;22,387;22,473;236,447;240,840;250,093
5:55;33,200;21,687;22,993;237,173;241,260;248,447
5:56;33,387;22,007;22,833;238,287;240,673;248,567
5:57;33,420;22,220;23,147;239,553;239,247;247,153
5:58;27,947;15,700;18,173;239,020;240,247;247,993
5:59;27,267;14,980;18,420;238,280;240,687;247,200
6:0;27,720;15,680;18,980;237,413;239,753;247,180
6:1;27,713;15,807;18,260;236,700;239,913;248,533
6:2;28,313;16,367;18,313;236,727;240,100;249,447
6:3;28,527;16,727;18,820;235,727;239,840;248,947
6:4;28,573;16,507;18,340;235,967;239,813;248,833
6:5;28,653;16,707;18,220;236,207;239,853;248,447
6:6;28,607;16,467;18,153;235,700;240,207;248,493
6:7;28,587;16,267;18,513;236,680;240,613;248,240
6:8;28,440;15,780;18,760;237,367;240,987;247,693
6:9;28,113;15,653;18,533;237,407;240,480;247,493
6:10;28,227;15,387;19,040;237,600;240,793;246,320
6:11;27,653;14,833;19,387;237,627;240,660;245,733
6:12;27,927;14,847;19,640;238,500;240,767;245,693
6:13;27,713;15,753;18,373;237,247;240,820;247,747
6:14;27,773;15,853;17,660;236,567;240,740;248,333
6:15;28,073;16,160;17,880;236,347;240,473;248,633
6:16;28,167;15,100;18,687;237,473;241,320;247,260
6:17;28,567;15,820;18,860;237,320;240,680;247,087
6:18;28,567;15,593;19,427;238,507;240,420;246,560
6:19;61,153;51,140;53,273;233,653;234,900;242,800
6:20;82,140;68,427;72,967;229,827;233,193;240,667
6:21;80,333;66,173;70,007;229,767;233,660;240,993
6:22;81,033;64,920;70,167;229,753;234,080;239,893
6:23;82,760;63,320;72,627;229,073;234,913;236,853
6:24;82,420;63,013;71,553;229,367;235,340;237,433
6:25;82,267;63,173;70,813;229,080;235,013;237,893
6:26;81,533;63,560;71,513;230,753;234,600;237,833
6:27;81,047;64,040;71,187;231,087;234,153;238,060
6:28;82,140;64,327;70,540;230,553;234,573;238,147
6:29;81,787;63,533;70,400;229,373;233,647;237,120
6:30;81,933;64,020;71,740;228,593;233,500;236,693
6:31;80,893;62,627;71,540;229,327;233,987;236,400
6:32;81,853;61,780;72,420;229,033;234,527;235,000
6:33;81,080;61,413;73,060;228,627;234,560;234,107
6:34;80,340;62,647;71,920;228,507;233,580;235,980
6:35;80,493;62,827;71,547;230,467;233,273;236,480
6:36;81,340;62,927;70,633;228,820;233,780;237,587
6:37;81,060;62,840;71,120;229,520;234,247;237,513
6:38;80,200;62,933;70,393;231,100;234,847;238,440
6:39;80,440;62,660;70,747;230,673;235,373;237,860
6:40;81,153;61,913;69,753;229,200;235,813;237,993
6:41;81,273;61,960;70,353;229,660;235,553;237,773
6:42;80,513;62,900;71,000;230,867;234,933;238,167
6:43;79,960;62,073;70,433;230,440;234,953;238,140
6:44;79,693;61,880;70,380;230,040;234,593;237,893
6:45;80,827;61,787;69,900;229,520;234,940;238,420
6:46;80,713;62,480;70,087;229,587;234,720;238,720
6:47;80,027;62,687;68,933;228,500;234,547;238,940
6:48;81,307;62,887;69,740;228,840;234,687;238,700
6:49;82,007;62,867;70,333;229,193;234,673;237,933
6:50;80,707;62,853;70,340;229,120;234,700;238,387
6:51;80,707;62,873;70,073;228,967;234,173;238,387
6:52;81,580;63,507;70,747;228,160;233,820;238,120
6:53;80,660;62,980;69,980;227,987;234,327;238,173
6:54;81,300;63,487;70,453;227,280;233,600;238,187
6:55;82,120;63,487;71,993;228,233;233,153;237,820
6:56;81,293;62,780;73,107;228,620;233,180;236,473
6:57;79,807;62,493;72,280;229,140;233,033;235,787
6:58;80,673;63,200;71,913;228,760;232,993;236,273
6:59;78,133;66,253;69,533;229,453;231,187;240,607
7:0;77,360;67,373;69,833;230,080;230,033;241,573
7:1;77,140;66,147;69,967;229,927;230,300;241,227
7:2;77,273;65,853;69,673;229,867;230,440;241,313
7:3;78,233;66,793;70,187;229,220;230,260;241,400
7:4;79,980;65,213;71,147;228,733;231,833;238,567
7:5;81,580;64,133;70,847;227,360;233,133;237,487
7:6;81,613;63,113;71,440;227,653;234,033;236,460
7:7;81,773;63,687;72,227;228,040;233,640;236,213
7:8;80,633;63,967;73,293;228,433;232,460;235,793
7:9;79,880;63,387;73,613;229,800;231,433;235,653
7:10;80,080;62,693;73,187;230,013;231,873;235,833
7:11;79,593;63,040;71,500;229,320;230,667;236,687
7:12;79,900;65,040;70,940;227,953;230,180;238,093
7:13;79,820;64,213;71,067;229,067;230,853;237,313
7:14;80,853;62,100;74,660;231,360;231,953;233,893
7:15;80,047;62,713;74,687;231,253;231,907;233,293
7:16;80,400;63,360;72,967;230,467;232,160;234,133
7:17;81,447;64,300;72,753;229,567;231,207;234,520
7:18;80,640;65,407;72,107;227,847;228,893;234,940
7:19;80,247;65,287;74,820;229,367;227,760;234,327
7:20;79,200;65,167;75,200;229,800;225,633;233,967
7:21;80,387;64,687;73,527;228,440;228,547;234,753
7:22;80,207;64,600;73,913;227,713;227,720;235,280
7:23;80,647;64,673;72,213;226,427;228,067;235,607
7:24;79,647;65,800;72,200;226,227;227,633;236,293
7:25;77,967;66,920;74,053;227,640;226,147;237,000
7:26;77,553;66,127;73,367;228,167;226,473;236,667
7:27;78,667;66,647;74,240;228,707;226,113;236,233
7:28;78,973;66,133;72,873;228,293;227,720;236,407
7:29;79,693;65,007;73,547;228,847;228,267;235,220
7:30;79,327;64,860;75,053;229,180;227,680;234,153
7:31;82,100;65,853;74,227;227,540;227,680;234,827
7:32;80,033;67,187;74,353;227,593;227,047;236,247
7:33;81,307;67,600;72,907;226,660;226,907;236,693
7:34;79,487;65,747;73,413;228,000;225,807;235,513
7:35;79,693;65,760;73,480;228,120;226,280;235,233
7:36;80,400;65,707;74,493;228,460;226,960;234,367
7:37;81,367;64,473;73,693;227,720;228,967;234,053
7:38;82,667;63,080;73,247;228,273;231,193;234,080
7:39;81,953;62,960;73,380;227,933;231,833;233,707
7:40;82,433;62,907;73,980;228,460;231,860;233,467
7:41;81,307;62,620;74,160;228,140;231,840;233,040
7:42;81,413;62,873;74,400;227,700;232,467;233,213
7:43;81,353;62,327;74,480;228,187;232,067;233,373
7:44;81,947;62,600;73,733;227,160;232,213;234,060
7:45;81,713;63,533;73,900;227,160;232,000;234,747
7:46;82,633;63,527;73,587;226,653;231,593;234,773
7:47;82,720;62,700;72,160;225,720;231,973;233,947
7:48;82,440;63,227;72,773;226,460;232,400;233,953
7:49;82,907;63,473;74,100;227,513;231,367;233,347
7:50;81,900;62,947;75,793;228,307;231,987;231,453
7:51;81,500;63,507;76,073;228,847;231,187;231,447
7:52;82,147;62,780;75,247;227,760;232,200;231,700
7:53;81,227;64,420;73,153;227,167;230,813;234,673
7:54;81,353;65,980;73,780;226,907;229,173;235,093
7:55;81,387;65,100;72,660;226,480;229,173;235,180
7:56;83,793;64,287;72,347;225,767;230,360;234,713
7:57;80,613;63,647;71,993;227,053;229,947;234,807
7:58;80,700;64,633;73,607;227,013;229,133;234,620
7:59;81,220;65,233;74,613;227,353;228,753;234,867
8:0;81,113;63,747;73,353;227,193;229,367;234,720
8:1;81,880;64,567;75,600;226,400;228,840;233,773
8:2;80,820;63,253;73,620;226,507;229,913;234,033
8:3;83,060;64,980;74,280;223,567;226,720;232,067
8:4;83,500;64,933;74,660;218,960;223,707;228,413
8:5;84,200;66,653;75,627;214,727;219,367;225,087
8:6;85,220;67,833;76,593;212,953;218,413;224,907
8:7;85,753;68,053;76,640;213,207;218,093;224,773
8:8;84,213;67,953;76,327;213,820;217,187;224,533
8:9;85,567;68,047;76,247;212,693;216,967;225,140
8:10;85,173;68,540;76,353;212,287;217,380;225,433
8:11;84,193;66,873;75,327;217,920;221,227;228,187
8:12;84,373;66,387;75,767;218,727;223,907;228,480
8:13;84,227;65,493;74,487;217,580;223,787;228,213
8:14;86,067;67,867;77,240;213,180;218,893;224,513
8:15;84,247;67,040;76,380;213,000;218,627;224,067
8:16;86,273;68,147;77,100;212,013;216,807;223,713
8:17;86,640;67,587;76,920;212,307;218,513;224,180
