Min;Data1;Data2;Data3;Data4;Data5;Data6
0:0;47,840;36,513;37,980;232,320;232,633;240,033
0:1;47,953;37,413;35,573;232,360;233,293;240,693
0:2;49,580;36,820;34,980;231,873;233,827;242,267
0:3;47,920;36,353;34,833;232,793;234,013;242,207
0:4;47,187;36,167;36,680;233,587;234,413;240,640
0:5;47,340;29,920;32,867;232,687;235,540;240,800
0:6;47,307;29,373;32,140;232,227;235,893;241,033
0:7;47,040;29,733;32,193;232,667;235,673;241,427
0:8;47,580;31,627;32,880;232,947;235,107;241,873
0:9;47,840;29,873;34,727;232,780;235,647;241,660
0:10;47,993;29,927;35,967;232,487;235,833;240,747
0:11;48,053;29,820;35,940;232,747;235,460;241,240
0:12;47,860;29,640;34,367;232,547;235,280;241,713
0:13;47,587;29,407;32,740;232,247;235,920;242,387
0:14;42,567;29,200;29,553;233,913;236,580;242,653
0:15;43,947;29,807;29,907;233,747;235,953;242,893
0:16;47,233;29,387;29,713;232,307;235,220;243,460
0:17;47,133;29,473;29,667;232,440;235,093;244,553
0:18;47,180;29,433;30,453;232,033;235,300;244,153
0:19;47,253;29,467;33,387;232,080;235,440;243,467
0:20;47,107;29,287;34,613;232,647;235,700;242,540
0:21;47,327;29,380;36,667;233,020;236,027;242,180
0:22;45,693;29,760;37,000;234,027;236,320;241,827
0:23;42,867;29,627;35,893;235,000;236,687;241,733
0:24;44,933;29,733;33,553;233,960;236,073;242,547
0:25;47,927;29,953;33,467;232,993;235,887;243,560
0:26;43,167;29,720;33,040;233,780;235,580;243,120
0:27;43,227;29,873;30,140;233,460;235,707;243,760
0:28;47,687;29,853;29,433;232,227;234,600;244,407
0:29;45,280;29,600;29,120;233,093;234,633;243,160
0:30;43,647;29,173;29,860;233,547;234,973;242,713
0:31;46,253;29,373;32,147;232,587;235,647;241,340
0:32;46,220;29,200;36,740;232,647;235,433;239,680
0:33;42,507;28,953;35,700;234,273;236,000;240,220
0:34;43,660;28,960;33,540;234,067;236,013;241,253
0:35;46,887;29,780;32,073;233,080;236,087;241,760
0:36;42,553;29,093;32,620;234,433;236,140;241,093
0:37;42,993;30,220;32,813;234,700;235,453;241,507
0:38;48,153;30,227;32,727;232,600;235,167;242,567
0:39;44,133;29,593;33,053;233,547;235,560;242,633
0:40;43,760;29,547;30,393;233,473;235,447;243,340
0:41;47,613;30,127;29,420;232,520;234,987;244,653
0:42;44,893;30,427;30,607;233,560;235,347;243,393
0:43;43,453;29,607;32,687;234,273;235,927;242,460
0:44;47,153;29,747;32,307;233,213;235,960;243,207
0:45;45,267;29,413;33,353;233,813;235,753;242,393
0:46;43,280;29,520;33,473;234,807;236,047;242,293
0:47;45,747;29,413;32,960;233,680;235,820;242,853
0:48;48,040;29,707;32,807;232,347;235,360;243,793
0:49;47,553;30,540;33,387;232,693;234,700;243,960
0:50;47,433;30,107;32,620;232,613;235,047;244,480
0:51;47,393;30,093;32,713;233,327;235,747;243,687
0:52;47,173;30,153;32,567;233,487;236,673;243,280
0:53;54,773;37,207;37,313;232,107;234,667;242,173
0:54;54,847;36,647;39,013;232,173;234,647;241,493
0:55;55,073;37,780;41,060;232,240;234,727;240,667
0:56;56,493;36,933;38,873;231,387;235,093;241,280
0:57;56,160;36,900;36,020;231,140;234,353;242,327
0:58;54,713;36,707;36,793;231,540;234,673;242,753
0:59;55,213;36,360;38,573;231,540;234,707;242,633
1:0;55,287;37,053;38,533;231,620;234,287;242,260
1:1;54,780;36,087;38,040;231,247;234,000;241,720
1:2;54,133;36,293;37,967;231,947;233,893;241,520
1:3;54,087;36,207;38,080;232,080;233,660;241,447
1:4;49,113;31,560;34,080;232,853;234,867;242,220
1:5;47,267;29,813;34,567;233,527;235,567;242,527
1:6;47,233;31,040;33,393;233,860;235,167;243,447
1:7;47,240;31,140;32,433;233,833;235,280;244,440
1:8;47,307;30,280;29,267;233,480;235,580;245,573
1:9;47,553;30,480;29,313;233,500;235,633;245,260
1:10;47,467;30,573;29,607;233,707;235,360;244,887
1:11;47,327;30,620;30,333;233,660;235,193;244,840
1:12;47,480;31,127;33,420;233,820;234,647;243,593
1:13;47,273;30,013;33,807;234,080;235,720;243,667
1:14;47,020;29,907;33,480;234,233;235,407;244,207
1:15;46,927;30,033;33,647;234,573;235,620;244,340
1:16;47,127;29,947;34,833;233,953;235,060;243,620
1:17;47,607;30,053;37,040;233,413;236,020;241,913
1:18;48,300;30,767;46,420;232,320;236,513;238,700
1:19;47,687;30,093;42,367;232,567;236,767;240,927
1:20;47,747;30,120;40,600;232,260;236,760;241,287
1:21;47,813;29,907;41,007;232,207;237,020;239,507
1:22;48,507;30,107;42,447;232,640;237,127;239,100
1:23;50,453;30,340;42,687;232,047;236,953;239,293
1:24;48,527;30,327;41,880;232,467;236,593;239,333
1:25;46,820;30,800;44,393;232,960;236,893;238,507
1:26;42,973;30,433;36,793;234,527;235,980;241,507
1:27;46,007;30,600;33,120;233,840;235,520;244,620
1:28;47,360;30,427;34,400;233,593;235,647;244,467
1:29;47,507;30,227;35,207;233,240;235,360;243,860
1:30;43,573;29,953;35,313;234,120;235,740;242,133
1:31;43,207;30,773;32,540;233,420;235,193;243,193
1:32;46,973;30,773;29,240;232,027;234,633;244,613
1:33;47,073;30,720;28,867;232,153;234,907;244,600
1:34;47,033;30,587;28,887;232,187;234,933;244,433
1:35;42,367;30,460;30,513;234,153;235,480;243,700
1:36;42,873;30,927;29,920;233,920;235,407;243,767
1:37;47,713;32,407;28,860;232,380;234,820;245,767
1:38;48,513;30,500;31,927;231,833;235,293;244,187
1:39;44,627;30,240;33,767;233,307;235,133;243,373
1:40;43,980;30,173;36,600;234,193;235,480;241,633
1:41;47,173;30,140;36,133;233,373;235,400;242,260
1:42;47,907;30,573;35,040;232,413;235,320;242,520
1:43;43,320;30,487;33,280;233,593;235,307;242,800
1:44;43,487;29,387;31,453;232,800;235,373;243,233
1:45;47,880;29,627;28,813;231,040;234,947;244,813
1:46;44,547;29,433;28,627;231,940;235,440;244,973
1:47;42,113;29,153;29,393;233,653;235,467;244,687
1:48;43,313;29,340;29,387;233,860;235,447;244,787
1:49;47,520;29,260;29,093;232,647;235,420;244,640
1:50;45,633;30,167;30,633;232,947;234,927;243,120
1:51;43,327;29,553;33,420;233,807;235,387;241,793
1:52;45,213;29,600;35,920;233,820;235,340;241,613
1:53;47,727;30,000;36,113;232,860;235,133;242,160
1:54;46,533;30,120;34,953;232,907;235,307;242,073
1:55;43,407;30,053;33,580;233,720;235,613;242,360
1:56;43,013;30,167;33,320;233,833;235,107;243,487
1:57;46,673;30,720;31,220;232,227;234,560;244,427
1:58;47,193;30,007;29,673;232,333;234,653;244,367
1:59;42,013;29,480;30,093;233,680;235,253;241,980
2:0;42,253;29,487;30,113;233,740;234,593;242,013
2:1;42,353;29,653;29,893;233,880;234,500;242,427
2:2;47,100;29,700;28,933;232,267;234,233;243,907
2:3;43,393;29,980;33,260;233,847;234,727;241,880
2:4;42,147;29,267;35,013;234,200;235,380;242,453
