Min;Data1;Data2;Data3;Data4;Data5;Data6
0:0;28,647;20,540;17,000;238,060;234,920;242,867
0:1;28,500;17,980;16,133;237,907;235,253;243,453
0:2;28,067;13,773;14,207;237,560;235,500;244,680
0:3;28,113;13,080;14,193;237,320;235,993;244,287
0:4;28,280;13,173;13,400;237,167;236,847;244,713
0:5;29,240;13,333;10,407;236,107;237,300;245,640
0:6;29,360;13,367;9,327;235,653;236,920;245,907
0:7;29,427;13,340;9,380;236,007;236,567;245,747
0:8;29,667;13,513;9,120;236,007;236,793;245,793
0:9;29,613;13,860;9,427;236,067;237,160;245,940
0:10;29,540;14,220;10,887;236,280;236,280;246,060
0:11;30,013;13,633;13,033;235,840;236,367;245,260
0:12;30,453;13,527;15,940;235,800;237,120;244,187
0:13;30,507;13,580;16,333;235,733;237,633;243,547
0:14;30,080;13,120;15,513;235,987;237,413;244,013
0:15;29,680;13,047;12,987;236,000;237,020;244,680
0:16;29,360;13,073;13,080;236,500;237,180;244,967
0:17;29,167;13,733;13,193;236,560;237,440;244,600
0:18;28,800;13,133;12,753;236,660;237,367;245,187
0:19;29,320;14,267;12,807;236,073;236,660;245,547
0:20;30,740;14,233;10,780;235,387;236,593;246,253
0:21;28,840;13,087;10,060;235,793;237,120;246,273
0:22;28,587;12,973;12,373;236,640;237,500;245,527
0:23;28,427;12,980;13,533;237,007;237,413;245,540
0:24;28,713;13,840;13,473;236,933;237,380;245,500
0:25;28,920;13,120;13,753;236,767;238,080;245,200
0:26;28,647;13,087;12,773;237,113;237,940;245,807
0:27;28,393;12,900;11,833;237,160;237,927;246,447
0:28;28,347;12,853;11,320;237,307;237,927;247,000
0:29;28,173;12,673;11,007;237,440;238,093;246,500
0:30;28,213;12,680;11,127;237,360;238,100;246,207
0:31;28,307;13,533;11,433;237,387;237,280;245,560
0:32;28,480;12,900;12,467;237,353;237,433;245,167
0:33;28,927;12,760;14,600;237,273;237,553;244,427
0:34;28,500;12,760;11,900;236,900;237,647;245,100
0:35;28,540;12,713;12,813;236,587;237,467;244,553
0:36;29,273;12,900;21,353;235,460;239,013;240,753
0:37;29,173;12,987;22,807;235,100;239,147;240,947
0:38;29,533;13,813;22,947;235,180;239,153;241,293
0:39;29,780;13,167;24,073;235,627;238,700;241,207
0:40;29,887;13,100;24,040;236,140;238,953;240,380
0:41;30,007;13,140;24,013;236,053;239,187;240,307
0:42;29,973;13,067;23,973;235,620;239,193;240,147
0:43;26,140;12,520;26,620;237,047;239,307;238,920
0:44;25,107;12,227;26,773;237,487;239,587;238,713
0:45;29,347;13,107;26,687;236,620;239,353;239,873
0:46;33,520;16,200;29,273;235,627;238,973;240,600
0:47;38,753;20,500;33,913;234,267;237,407;240,247
0:48;40,273;21,600;31,373;234,327;237,420;241,527
0:49;38,680;21,860;31,687;235,060;237,647;240,387
0:50;38,433;20,607;31,640;234,647;238,193;240,260
0:51;38,600;20,627;31,847;234,900;237,880;240,727
0:52;39,000;21,400;32,133;234,820;237,867;240,547
0:53;39,340;20,927;35,407;234,607;238,020;239,613
0:54;39,720;21,007;37,233;234,533;238,147;238,753
0:55;39,433;21,153;37,227;234,587;237,753;239,873
0:56;38,720;21,153;29,133;234,647;236,427;242,887
0:57;33,353;21,053;22,473;236,580;236,360;244,827
0:58;33,727;20,940;22,600;236,433;237,187;243,047
0:59;37,413;20,947;21,527;235,153;236,313;244,613
1:0;38,013;20,393;21,613;234,860;236,140;244,620
1:1;38,127;20,487;20,973;234,773;236,240;244,913
1:2;38,160;20,520;18,860;234,173;236,220;245,020
1:3;38,393;20,580;20,300;234,293;236,120;244,473
1:4;38,767;20,727;21,573;234,367;235,740;245,087
1:5;38,140;21,180;21,687;234,720;235,673;245,393
1:6;33,633;20,407;22,327;235,627;236,260;244,307
1:7;33,567;20,213;23,193;235,840;236,467;243,300
1:8;34,760;20,247;22,253;235,860;236,393;244,293
1:9;39,073;20,927;22,567;234,720;236,267;244,947
1:10;35,940;20,787;22,673;235,540;236,913;244,187
1:11;33,727;20,633;22,613;235,787;236,300;243,620
1:12;33,540;21,287;23,087;235,833;235,600;243,073
1:13;37,660;20,827;22,680;234,800;235,567;244,840
1:14;34,740;20,287;23,400;235,533;236,227;243,787
1:15;32,767;20,267;23,800;236,313;236,407;243,393
1:16;35,160;20,293;23,133;235,453;235,793;243,133
1:17;38,540;20,807;22,380;234,607;235,473;243,993
1:18;34,527;21,567;21,080;236,153;235,493;243,820
1:19;32,727;20,533;21,040;236,533;235,700;243,447
1:20;32,953;19,907;22,240;236,313;236,060;242,960
1:21;37,527;20,747;23,153;235,220;236,333;244,233
1:22;33,300;20,667;23,060;236,413;236,460;244,013
1:23;33,100;20,967;22,973;236,227;236,500;244,040
1:24;34,513;21,187;22,567;235,387;235,760;244,000
1:25;38,547;21,353;24,920;234,507;236,153;243,007
1:26;33,833;21,513;26,187;236,200;236,560;241,427
1:27;33,467;20,947;26,907;236,753;237,020;241,967
1:28;34,113;20,760;23,960;236,580;236,307;243,493
1:29;37,147;20,987;18,647;235,380;235,900;245,753
1:30;32,100;21,093;18,847;237,187;236,653;245,260
1:31;32,227;21,113;18,753;236,767;236,673;245,867
1:32;33,433;21,613;18,773;236,047;235,493;245,893
1:33;36,933;20,907;18,447;234,800;235,753;246,327
1:34;32,680;20,320;21,867;236,540;236,687;243,773
1:35;33,087;20,213;23,047;236,580;237,333;243,533
1:36;34,140;20,280;25,147;236,660;236,700;243,567
1:37;37,947;20,313;25,120;235,213;236,313;244,047
1:38;33,413;20,533;25,100;237,047;236,807;243,013
1:39;33,153;21,480;23,180;237,153;236,840;243,533
1:40;33,027;20,827;22,867;236,793;235,827;244,427
1:41;37,980;20,860;22,220;234,980;235,520;244,727
1:42;33,907;20,660;20,913;235,967;235,647;244,500
1:43;33,120;20,587;19,673;236,087;236,127;243,493
1:44;33,380;20,460;19,760;235,927;235,173;243,667
1:45;37,880;20,467;20,693;234,760;235,233;244,073
1:46;37,480;22,487;24,887;235,267;235,120;242,807
1:47;33,607;20,560;26,507;236,387;236,120;241,520
1:48;33,053;20,120;26,607;236,427;235,373;241,747
1:49;35,400;20,500;23,987;236,040;235,067;244,167
1:50;35,767;20,520;22,807;235,727;235,300;244,660
1:51;32,620;20,453;22,293;236,700;236,233;244,047
1:52;32,720;20,580;22,587;237,067;236,027;243,187
1:53;33,873;20,800;22,700;236,533;235,587;243,320
1:54;37,880;20,853;22,920;235,320;235,340;244,040
1:55;33,593;20,833;23,253;236,500;235,760;242,820
1:56;33,773;20,887;21,967;236,413;235,340;243,220
1:57;33,340;20,727;23,173;236,360;235,380;243,033
1:58;36,473;21,027;22,633;235,447;235,440;244,653
1:59;37,060;20,960;21,047;234,980;236,187;245,047
2:0;37,320;20,520;19,067;234,647;235,867;245,373
2:1;38,180;20,367;21,473;234,300;235,513;243,387
2:2;38,193;20,640;22,207;234,567;235,320;243,593
2:3;38,513;20,773;21,773;234,567;235,547;243,540
2:4;38,260;20,713;21,647;234,640;235,813;243,613
2:5;38,120;20,587;21,607;234,860;235,280;243,880
2:6;38,187;21,240;21,720;234,700;235,140;243,593
2:7;38,207;20,580;24,100;234,307;235,860;243,560
2:8;38,407;20,727;25,133;234,547;236,067;243,560
2:9;38,720;21,127;25,360;234,513;236,193;244,047
2:10;38,620;21,560;20,280;234,760;236,387;244,980
2:11;38,540;21,840;19,553;235,100;236,453;245,147
2:12;38,187;21,807;19,627;235,040;236,433;244,567
2:13;37,867;21,740;19,207;235,293;236,367;244,700
2:14;37,487;20,987;19,333;235,287;236,207;244,600
2:15;38,680;22,067;23,440;234,853;235,980;243,100
2:16;39,993;22,233;23,920;234,047;235,113;243,520
2:17;37,440;21,020;24,113;234,500;234,960;243,193
2:18;37,540;21,053;25,933;234,880;235,140;243,293
2:19;37,353;21,327;25,413;235,207;235,073;242,547
2:20;37,333;20,720;24,367;234,833;235,433;242,720
2:21;37,367;20,873;22,353;234,627;234,660;243,167
2:22;37,187;20,427;22,427;234,760;235,107;243,333
2:23;37,433;20,347;22,260;234,640;235,240;243,053
2:24;34,727;21,007;20,473;235,353;235,420;243,300
2:25;32,813;20,947;20,333;235,507;234,967;243,900
2:26;36,420;21,807;19,993;234,860;235,007;245,173
2:27;37,833;21,867;19,753;234,133;234,900;245,387
2:28;35,227;21,347;22,487;234,807;235,093;242,940
2:29;32,580;20,733;26,313;236,533;235,140;241,900
2:30;35,380;20,827;27,040;235,967;235,713;241,853
2:31;38,000;21,020;23,773;234,967;235,747;243,287
2:32;33,540;20,727;22,720;235,740;236,087;242,540
2:33;32,773;21,527;22,300;236,053;235,373;242,600
2:34;36,560;21,287;21,813;234,753;235,467;244,647
2:35;36,380;21,207;21,753;235,153;235,800;244,827
2:36;32,727;21,100;21,973;235,987;235,860;244,113
2:37;32,533;20,900;21,440;235,947;235,333;243,873
2:38;37,967;21,460;20,360;234,120;234,480;244,527
2:39;34,967;21,693;22,880;235,500;235,227;243,760
