Min;Data1;Data2;Data3;Data4;Data5;Data6
0:0;36,560;20,020;30,413;235,720;237,180;240,693
0:1;33,927;19,427;30,767;236,607;237,773;239,473
0:2;34,287;19,207;27,640;236,267;237,627;240,453
0:3;38,133;19,347;21,293;235,240;235,487;243,780
0:4;34,100;19,280;23,700;237,040;235,693;243,260
0:5;33,247;19,980;26,820;237,367;235,953;242,333
0:6;35,600;20,567;26,553;236,587;236,040;242,433
0:7;37,773;21,347;24,713;235,247;235,233;243,747
0:8;33,107;20,800;22,893;236,953;235,467;244,060
0:9;33,200;20,687;23,047;236,747;235,167;243,707
0:10;36,373;20,153;22,320;235,127;235,240;243,360
0:11;37,753;19,913;22,007;234,120;234,973;243,047
0:12;32,887;19,893;23,193;235,760;235,280;241,947
0:13;33,187;20,547;25,773;236,133;236,027;241,393
0:14;37,167;21,313;24,293;235,160;235,260;243,067
0:15;34,873;20,387;26,067;236,033;235,773;241,853
0:16;35,080;22,267;27,713;236,553;235,767;241,787
0:17;41,127;27,193;30,927;235,007;234,267;240,640
0:18;45,913;27,040;28,240;233,380;233,860;242,180
0:19;41,333;26,893;28,120;234,653;234,013;241,107
0:20;41,340;27,513;28,767;234,980;234,373;241,020
0:21;41,520;30,000;28,947;235,487;233,727;241,500
0:22;46,233;28,187;28,273;233,633;233,640;242,820
0:23;40,953;27,787;28,313;234,813;233,953;242,340
0:24;41,227;27,987;27,593;234,593;233,960;242,120
0:25;41,280;27,327;28,053;234,533;234,480;241,913
0:26;46,007;27,447;28,127;233,367;233,900;242,267
0:27;40,520;27,413;27,527;235,200;233,920;241,607
0:28;37,620;25,453;23,260;235,873;234,787;242,533
0:29;33,267;20,507;20,913;236,873;235,767;243,687
0:30;37,933;20,273;23,000;235,353;235,880;243,307
0:31;33,047;20,127;23,393;237,040;236,427;243,127
0:32;32,947;20,073;23,073;236,987;236,780;243,680
0:33;33,167;20,173;22,260;236,580;236,613;243,720
0:34;37,720;20,247;21,933;235,227;236,293;244,427
0:35;35,093;20,813;25,327;236,567;236,780;243,047
0:36;35,540;20,680;25,867;236,407;236,800;242,567
0:37;34,667;20,593;25,753;236,820;237,100;242,627
0:38;34,880;21,040;23,053;236,740;236,433;244,027
